digital_version_id,work_id,provider,provider_record_id,format,canonical_landing_url,direct_file_url,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,ingestion_priority,ocr_quality
openiti_dv_0596IbnWasifShah.MukhtasarCajaibDunya.Masaha004092-ara1,openiti_work_0596IbnWasifShah.MukhtasarCajaibDunya,OpenITI / KITAB Project,0596IbnWasifShah.MukhtasarCajaibDunya.Masaha004092-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596IbnWasifShah/0596IbnWasifShah.MukhtasarCajaibDunya/0596IbnWasifShah.MukhtasarCajaibDunya.Masaha004092-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596IbnWasifShah/0596IbnWasifShah.MukhtasarCajaibDunya/0596IbnWasifShah.MukhtasarCajaibDunya.Masaha004092-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596IbnWasifShah.MukhtasarCajaibDunya.Rafed0002460-ara1,openiti_work_0596IbnWasifShah.MukhtasarCajaibDunya,OpenITI / KITAB Project,0596IbnWasifShah.MukhtasarCajaibDunya.Rafed0002460-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596IbnWasifShah/0596IbnWasifShah.MukhtasarCajaibDunya/0596IbnWasifShah.MukhtasarCajaibDunya.Rafed0002460-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596IbnWasifShah/0596IbnWasifShah.MukhtasarCajaibDunya/0596IbnWasifShah.MukhtasarCajaibDunya.Rafed0002460-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596Nizami.HaftPaykar.PDL00021-per1,openiti_work_0596Nizami.HaftPaykar,OpenITI / KITAB Project,0596Nizami.HaftPaykar.PDL00021-per1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596Nizami/0596Nizami.HaftPaykar/0596Nizami.HaftPaykar.PDL00021-per1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596Nizami/0596Nizami.HaftPaykar/0596Nizami.HaftPaykar.PDL00021-per1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596Nizami.KhiradNamah.PDL00022-per1,openiti_work_0596Nizami.KhiradNamah,OpenITI / KITAB Project,0596Nizami.KhiradNamah.PDL00022-per1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596Nizami/0596Nizami.KhiradNamah/0596Nizami.KhiradNamah.PDL00022-per1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596Nizami/0596Nizami.KhiradNamah/0596Nizami.KhiradNamah.PDL00022-per1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596Nizami.KhusrawUShirin.PDL00023-per1,openiti_work_0596Nizami.KhusrawUShirin,OpenITI / KITAB Project,0596Nizami.KhusrawUShirin.PDL00023-per1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596Nizami/0596Nizami.KhusrawUShirin/0596Nizami.KhusrawUShirin.PDL00023-per1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596Nizami/0596Nizami.KhusrawUShirin/0596Nizami.KhusrawUShirin.PDL00023-per1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596Nizami.LayliUMajnun.PDL00024-per1,openiti_work_0596Nizami.LayliUMajnun,OpenITI / KITAB Project,0596Nizami.LayliUMajnun.PDL00024-per1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596Nizami/0596Nizami.LayliUMajnun/0596Nizami.LayliUMajnun.PDL00024-per1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596Nizami/0596Nizami.LayliUMajnun/0596Nizami.LayliUMajnun.PDL00024-per1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596Nizami.MakhzanAsrar.PDL00025-per1,openiti_work_0596Nizami.MakhzanAsrar,OpenITI / KITAB Project,0596Nizami.MakhzanAsrar.PDL00025-per1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596Nizami/0596Nizami.MakhzanAsrar/0596Nizami.MakhzanAsrar.PDL00025-per1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596Nizami/0596Nizami.MakhzanAsrar/0596Nizami.MakhzanAsrar.PDL00025-per1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0596Nizami.SharafNamah.PDL00026-per1,openiti_work_0596Nizami.SharafNamah,OpenITI / KITAB Project,0596Nizami.SharafNamah.PDL00026-per1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0596Nizami/0596Nizami.SharafNamah/0596Nizami.SharafNamah.PDL00026-per1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0596Nizami/0596Nizami.SharafNamah/0596Nizami.SharafNamah.PDL00026-per1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.BarqShami.JK000393-ara1,openiti_work_0597CimadDinKatibIsfahani.BarqShami,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.BarqShami.JK000393-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.BarqShami/0597CimadDinKatibIsfahani.BarqShami.JK000393-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.BarqShami/0597CimadDinKatibIsfahani.BarqShami.JK000393-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.BarqShami.Shamela0006628-ara1,openiti_work_0597CimadDinKatibIsfahani.BarqShami,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.BarqShami.Shamela0006628-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.BarqShami/0597CimadDinKatibIsfahani.BarqShami.Shamela0006628-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.BarqShami/0597CimadDinKatibIsfahani.BarqShami.Shamela0006628-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.BustanJamic.Sham19Y0016550-ara1,openiti_work_0597CimadDinKatibIsfahani.BustanJamic,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.BustanJamic.Sham19Y0016550-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.BustanJamic/0597CimadDinKatibIsfahani.BustanJamic.Sham19Y0016550-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.BustanJamic/0597CimadDinKatibIsfahani.BustanJamic.Sham19Y0016550-ara1.mARkdown,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.Diwan.JK007625-ara1,openiti_work_0597CimadDinKatibIsfahani.Diwan,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.Diwan.JK007625-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.Diwan/0597CimadDinKatibIsfahani.Diwan.JK007625-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.Diwan/0597CimadDinKatibIsfahani.Diwan.JK007625-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.Diwan.ShamAY0037901-ara1,openiti_work_0597CimadDinKatibIsfahani.Diwan,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.Diwan.ShamAY0037901-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.Diwan/0597CimadDinKatibIsfahani.Diwan.ShamAY0037901-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.Diwan/0597CimadDinKatibIsfahani.Diwan.ShamAY0037901-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.FathQussi.Sham19Y0014789-ara1,openiti_work_0597CimadDinKatibIsfahani.FathQussi,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.FathQussi.Sham19Y0014789-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.FathQussi/0597CimadDinKatibIsfahani.FathQussi.Sham19Y0014789-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.FathQussi/0597CimadDinKatibIsfahani.FathQussi.Sham19Y0014789-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.FathQussi.Sham19Y014789-ara1,openiti_work_0597CimadDinKatibIsfahani.FathQussi,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.FathQussi.Sham19Y014789-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.FathQussi/0597CimadDinKatibIsfahani.FathQussi.Sham19Y014789-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.FathQussi/0597CimadDinKatibIsfahani.FathQussi.Sham19Y014789-ara1.completed,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.KharidatQasr.JK009370Vols-ara1,openiti_work_0597CimadDinKatibIsfahani.KharidatQasr,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.KharidatQasr.JK009370Vols-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.KharidatQasr/0597CimadDinKatibIsfahani.KharidatQasr.JK009370Vols-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.KharidatQasr/0597CimadDinKatibIsfahani.KharidatQasr.JK009370Vols-ara1.mARkdown,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.KharidatQasr.Shamela0012815Vols-ara2,openiti_work_0597CimadDinKatibIsfahani.KharidatQasr,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.KharidatQasr.Shamela0012815Vols-ara2,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.KharidatQasr/0597CimadDinKatibIsfahani.KharidatQasr.Shamela0012815Vols-ara2,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.KharidatQasr/0597CimadDinKatibIsfahani.KharidatQasr.Shamela0012815Vols-ara2,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq.ShamAY0033830-ara1,openiti_work_0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq,OpenITI / KITAB Project,0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq.ShamAY0033830-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq/0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq.ShamAY0033830-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597CimadDinKatibIsfahani/0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq/0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq.ShamAY0033830-ara1.completed,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnFarasAndalusi.AhkamQuran.Sham19Y0133357-ara1,openiti_work_0597IbnFarasAndalusi.AhkamQuran,OpenITI / KITAB Project,0597IbnFarasAndalusi.AhkamQuran.Sham19Y0133357-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnFarasAndalusi/0597IbnFarasAndalusi.AhkamQuran/0597IbnFarasAndalusi.AhkamQuran.Sham19Y0133357-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnFarasAndalusi/0597IbnFarasAndalusi.AhkamQuran/0597IbnFarasAndalusi.AhkamQuran.Sham19Y0133357-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.AdabHasanBasri.ShamAY0034570-ara1,openiti_work_0597IbnJawzi.AdabHasanBasri,OpenITI / KITAB Project,0597IbnJawzi.AdabHasanBasri.ShamAY0034570-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AdabHasanBasri/0597IbnJawzi.AdabHasanBasri.ShamAY0034570-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AdabHasanBasri/0597IbnJawzi.AdabHasanBasri.ShamAY0034570-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.Adhkiya.JK000910-ara1,openiti_work_0597IbnJawzi.Adhkiya,OpenITI / KITAB Project,0597IbnJawzi.Adhkiya.JK000910-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.Adhkiya/0597IbnJawzi.Adhkiya.JK000910-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.Adhkiya/0597IbnJawzi.Adhkiya.JK000910-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.Adhkiya.Shamela0006938-ara1,openiti_work_0597IbnJawzi.Adhkiya,OpenITI / KITAB Project,0597IbnJawzi.Adhkiya.Shamela0006938-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.Adhkiya/0597IbnJawzi.Adhkiya.Shamela0006938-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.Adhkiya/0597IbnJawzi.Adhkiya.Shamela0006938-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.AkhbarHamqaWaMughaffalin.JK000004-ara1,openiti_work_0597IbnJawzi.AkhbarHamqaWaMughaffalin,OpenITI / KITAB Project,0597IbnJawzi.AkhbarHamqaWaMughaffalin.JK000004-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.JK000004-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.JK000004-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.AkhbarHamqaWaMughaffalin.ShamAY0033774-ara1,openiti_work_0597IbnJawzi.AkhbarHamqaWaMughaffalin,OpenITI / KITAB Project,0597IbnJawzi.AkhbarHamqaWaMughaffalin.ShamAY0033774-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.ShamAY0033774-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.ShamAY0033774-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.AkhbarHamqaWaMughaffalin.Shamela0011068-ara1,openiti_work_0597IbnJawzi.AkhbarHamqaWaMughaffalin,OpenITI / KITAB Project,0597IbnJawzi.AkhbarHamqaWaMughaffalin.Shamela0011068-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.Shamela0011068-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarHamqaWaMughaffalin/0597IbnJawzi.AkhbarHamqaWaMughaffalin.Shamela0011068-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.AkhbarNisa.ShamAY0034338-ara1,openiti_work_0597IbnJawzi.AkhbarNisa,OpenITI / KITAB Project,0597IbnJawzi.AkhbarNisa.ShamAY0034338-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarNisa/0597IbnJawzi.AkhbarNisa.ShamAY0034338-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarNisa/0597IbnJawzi.AkhbarNisa.ShamAY0034338-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.AkhbarNisa.Shamela0021563-ara1,openiti_work_0597IbnJawzi.AkhbarNisa,OpenITI / KITAB Project,0597IbnJawzi.AkhbarNisa.Shamela0021563-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarNisa/0597IbnJawzi.AkhbarNisa.Shamela0021563-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.AkhbarNisa/0597IbnJawzi.AkhbarNisa.Shamela0021563-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.BahrDumuc.Shamela0002506-ara1,openiti_work_0597IbnJawzi.BahrDumuc,OpenITI / KITAB Project,0597IbnJawzi.BahrDumuc.Shamela0002506-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BahrDumuc/0597IbnJawzi.BahrDumuc.Shamela0002506-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BahrDumuc/0597IbnJawzi.BahrDumuc.Shamela0002506-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.BirrWaSila.Shamela0009379-ara1,openiti_work_0597IbnJawzi.BirrWaSila,OpenITI / KITAB Project,0597IbnJawzi.BirrWaSila.Shamela0009379-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BirrWaSila/0597IbnJawzi.BirrWaSila.Shamela0009379-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BirrWaSila/0597IbnJawzi.BirrWaSila.Shamela0009379-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.BirrWalidayn.JK010244-ara1,openiti_work_0597IbnJawzi.BirrWalidayn,OpenITI / KITAB Project,0597IbnJawzi.BirrWalidayn.JK010244-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BirrWalidayn/0597IbnJawzi.BirrWalidayn.JK010244-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BirrWalidayn/0597IbnJawzi.BirrWalidayn.JK010244-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.BirrWalidayn.Shamela0000244-ara1,openiti_work_0597IbnJawzi.BirrWalidayn,OpenITI / KITAB Project,0597IbnJawzi.BirrWalidayn.Shamela0000244-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BirrWalidayn/0597IbnJawzi.BirrWalidayn.Shamela0000244-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BirrWalidayn/0597IbnJawzi.BirrWalidayn.Shamela0000244-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
openiti_dv_0597IbnJawzi.BustanWacizin.JK000999-ara1,openiti_work_0597IbnJawzi.BustanWacizin,OpenITI / KITAB Project,0597IbnJawzi.BustanWacizin.JK000999-ara1,TXT_MARKDOWN,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BustanWacizin/0597IbnJawzi.BustanWacizin.JK000999-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0597IbnJawzi/0597IbnJawzi.BustanWacizin/0597IbnJawzi.BustanWacizin.JK000999-ara1,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,P1,NOT_OCR_FLAGGED_BY_PROVIDER
