digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,viewer_strategy,download_capability,rights_status,local_storage_recommendation,language,subcorpus,status
0303Nasai.FadailSahaba.Shamela0006601-ara1,0303Nasai.FadailSahaba,ed_ff755744,OpenITI / KITAB,Shamela0006601,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.FadailSahaba/0303Nasai.FadailSahaba.Shamela0006601-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.FadailSahaba/0303Nasai.FadailSahaba.Shamela0006601-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.FadailSahaba/0303Nasai.FadailSahaba.Shamela0006601-ara1,0303Nasai.FadailSahaba.Shamela0006601-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.FadailSahaba.Shia001748-ara1,0303Nasai.FadailSahaba,ed_83ac3439,OpenITI / KITAB,Shia001748,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.FadailSahaba/0303Nasai.FadailSahaba.Shia001748-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.FadailSahaba/0303Nasai.FadailSahaba.Shia001748-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.FadailSahaba/0303Nasai.FadailSahaba.Shia001748-ara1,0303Nasai.FadailSahaba.Shia001748-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.IbnAbiCaruba.JK000510BK2-ara2,0303Nasai.IbnAbiCaruba,ed_41408165,OpenITI / KITAB,JK000510BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK000510BK2-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK000510BK2-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK000510BK2-ara2,0303Nasai.IbnAbiCaruba.JK000510BK2-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.IbnAbiCaruba.JK000697BK4-ara3,0303Nasai.IbnAbiCaruba,ed_def2fdb4,OpenITI / KITAB,JK000697BK4,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK000697BK4-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK000697BK4-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK000697BK4-ara3,0303Nasai.IbnAbiCaruba.JK000697BK4-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.IbnAbiCaruba.JK011235BK2-ara1,0303Nasai.IbnAbiCaruba,ed_a5d8e5a7,OpenITI / KITAB,JK011235BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK011235BK2-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK011235BK2-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.JK011235BK2-ara1,0303Nasai.IbnAbiCaruba.JK011235BK2-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.IbnAbiCaruba.Shamela0005839BK2-ara2,0303Nasai.IbnAbiCaruba,ed_06ad0004,OpenITI / KITAB,Shamela0005839BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shamela0005839BK2-ara2.completed,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shamela0005839BK2-ara2.completed,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shamela0005839BK2-ara2.completed,0303Nasai.IbnAbiCaruba.Shamela0005839BK2-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.IbnAbiCaruba.Shamela0006004BK4-ara3,0303Nasai.IbnAbiCaruba,ed_0e804a1c,OpenITI / KITAB,Shamela0006004BK4,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shamela0006004BK4-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shamela0006004BK4-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shamela0006004BK4-ara3,0303Nasai.IbnAbiCaruba.Shamela0006004BK4-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.IbnAbiCaruba.Shia001971BK4-ara3,0303Nasai.IbnAbiCaruba,ed_b3a877ad,OpenITI / KITAB,Shia001971BK4,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shia001971BK4-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shia001971BK4-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shia001971BK4-ara3,0303Nasai.IbnAbiCaruba.Shia001971BK4-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.IbnAbiCaruba.Shia003077BK2-ara1,0303Nasai.IbnAbiCaruba,ed_1a759e1d,OpenITI / KITAB,Shia003077BK2,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shia003077BK2-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shia003077BK2-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.IbnAbiCaruba/0303Nasai.IbnAbiCaruba.Shia003077BK2-ara1.mARkdown,0303Nasai.IbnAbiCaruba.Shia003077BK2-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Ighrab.ShamAY0001371-ara1,0303Nasai.Ighrab,ed_a0a8848e,OpenITI / KITAB,ShamAY0001371,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Ighrab/0303Nasai.Ighrab.ShamAY0001371-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Ighrab/0303Nasai.Ighrab.ShamAY0001371-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Ighrab/0303Nasai.Ighrab.ShamAY0001371-ara1,0303Nasai.Ighrab.ShamAY0001371-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Ighrab.Shamela0026871-ara1,0303Nasai.Ighrab,ed_6e7fe3da,OpenITI / KITAB,Shamela0026871,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Ighrab/0303Nasai.Ighrab.Shamela0026871-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Ighrab/0303Nasai.Ighrab.Shamela0026871-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Ighrab/0303Nasai.Ighrab.Shamela0026871-ara1.mARkdown,0303Nasai.Ighrab.Shamela0026871-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.Jumca.JK010206-ara2,0303Nasai.Jumca,NULL,OpenITI / KITAB,JK010206,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Jumca/0303Nasai.Jumca.JK010206-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Jumca/0303Nasai.Jumca.JK010206-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Jumca/0303Nasai.Jumca.JK010206-ara2,0303Nasai.Jumca.JK010206-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Jumca.Shamela0021577-ara1,0303Nasai.Jumca,ed_0a01c90d,OpenITI / KITAB,Shamela0021577,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Jumca/0303Nasai.Jumca.Shamela0021577-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Jumca/0303Nasai.Jumca.Shamela0021577-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Jumca/0303Nasai.Jumca.Shamela0021577-ara1.mARkdown,0303Nasai.Jumca.Shamela0021577-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.KhasaisAmirMumininCali.JK000669-ara1,0303Nasai.KhasaisAmirMumininCali,ed_92dc20d7,OpenITI / KITAB,JK000669,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.JK000669-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.JK000669-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.JK000669-ara1.mARkdown,0303Nasai.KhasaisAmirMumininCali.JK000669-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.KhasaisAmirMumininCali.Shamela0005645-ara1,0303Nasai.KhasaisAmirMumininCali,ed_1bca0961,OpenITI / KITAB,Shamela0005645,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.Shamela0005645-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.Shamela0005645-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.Shamela0005645-ara1,0303Nasai.KhasaisAmirMumininCali.Shamela0005645-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.KhasaisAmirMumininCali.Shia001970-ara2,0303Nasai.KhasaisAmirMumininCali,ed_055d4c0b,OpenITI / KITAB,Shia001970,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.Shia001970-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.Shia001970-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.KhasaisAmirMumininCali/0303Nasai.KhasaisAmirMumininCali.Shia001970-ara2,0303Nasai.KhasaisAmirMumininCali.Shia001970-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.MajlisanMinImla.JK000703-ara1,0303Nasai.MajlisanMinImla,ed_4d1d0abd,OpenITI / KITAB,JK000703,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.JK000703-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.JK000703-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.JK000703-ara1.mARkdown,0303Nasai.MajlisanMinImla.JK000703-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.MajlisanMinImla.Shamela0005705-ara1,0303Nasai.MajlisanMinImla,ed_6bfbdc9d,OpenITI / KITAB,Shamela0005705,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shamela0005705-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shamela0005705-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shamela0005705-ara1,0303Nasai.MajlisanMinImla.Shamela0005705-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.MajlisanMinImla.Shamela0008225-ara1,0303Nasai.MajlisanMinImla,ed_0c20fb3c,OpenITI / KITAB,Shamela0008225,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shamela0008225-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shamela0008225-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shamela0008225-ara1,0303Nasai.MajlisanMinImla.Shamela0008225-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.MajlisanMinImla.Shia001974-ara1,0303Nasai.MajlisanMinImla,ed_2f41db02,OpenITI / KITAB,Shia001974,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shia001974-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shia001974-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.MajlisanMinImla/0303Nasai.MajlisanMinImla.Shia001974-ara1,0303Nasai.MajlisanMinImla.Shia001974-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.Nucut.JK001202-ara1,0303Nasai.Nucut,ed_55704d89,OpenITI / KITAB,JK001202,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Nucut/0303Nasai.Nucut.JK001202-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Nucut/0303Nasai.Nucut.JK001202-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Nucut/0303Nasai.Nucut.JK001202-ara1.mARkdown,0303Nasai.Nucut.JK001202-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.Nucut.Shamela0006434-ara1,0303Nasai.Nucut,ed_4857fda3,OpenITI / KITAB,Shamela0006434,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Nucut/0303Nasai.Nucut.Shamela0006434-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.Nucut/0303Nasai.Nucut.Shamela0006434-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.Nucut/0303Nasai.Nucut.Shamela0006434-ara1,0303Nasai.Nucut.Shamela0006434-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.SunanKubra.JK000475-ara1,0303Nasai.SunanKubra,ed_7b60f4b6,OpenITI / KITAB,JK000475,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.JK000475-ara1.mARkdown,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.JK000475-ara1.mARkdown,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.JK000475-ara1.mARkdown,0303Nasai.SunanKubra.JK000475-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,pri
0303Nasai.SunanKubra.ShamAY0033958-ara1,0303Nasai.SunanKubra,ed_581cb819,OpenITI / KITAB,ShamAY0033958,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.ShamAY0033958-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.ShamAY0033958-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.ShamAY0033958-ara1,0303Nasai.SunanKubra.ShamAY0033958-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.SunanKubra.ShamAY0033997-ara3,0303Nasai.SunanKubra,ed_5b0a4485,OpenITI / KITAB,ShamAY0033997,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.ShamAY0033997-ara3,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.ShamAY0033997-ara3,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.ShamAY0033997-ara3,0303Nasai.SunanKubra.ShamAY0033997-ara3,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.SunanKubra.Shamela0008361-ara2,0303Nasai.SunanKubra,ed_050a06d1,OpenITI / KITAB,Shamela0008361,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.Shamela0008361-ara2,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.Shamela0008361-ara2,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.Shamela0008361-ara2,0303Nasai.SunanKubra.Shamela0008361-ara2,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
0303Nasai.SunanKubra.Shia001964Vols-ara1,0303Nasai.SunanKubra,ed_b6505f3e,OpenITI / KITAB,Shia001964Vols,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.Shia001964Vols-ara1,NULL,https://raw.githubusercontent.com/OpenITI/RELEASE/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.Shia001964Vols-ara1,NULL,https://github.com/OpenITI/RELEASE/blob/master/data/0303Nasai/0303Nasai.SunanKubra/0303Nasai.SunanKubra.Shia001964Vols-ara1,0303Nasai.SunanKubra.Shia001964Vols-ara1,NULL,10.5281/zenodo.17767721,NULL,NULL,NULL,TXT,NULL,NULL,NULL,false,NULL,true,UNVERIFIED,UNVERIFIED,NULL,CAN_IMPORT_TEXT,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,HOST_ON_PROJECT_STORAGE,ara,ara,sec
