manuscript_id,work_id,record_type,institution,collection,shelfmark,catalog_title,catalog_url,digitized_url,iiif_manifest,folio_count,date,place,scribe,material,script,language,description,rights_statement,rights_url,download_allowed,local_hosting_allowed,attribution,image_resolution,ocr_available,rights_status,ingestion_priority,transcription_url
openiti_mss_MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.121,,https://www.invisible-east.org/corpus/1279/,https://www.invisible-east.org/corpus/1279/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_121/MS0972JerusalemNLI.Heb8333_121.IEDC1279-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.122, recto",,https://www.invisible-east.org/corpus/1200/,https://www.invisible-east.org/corpus/1200/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_122Recto/MS0972JerusalemNLI.Heb8333_122Recto.IEDC1200-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.122, verso",,https://www.invisible-east.org/corpus/222/,https://www.invisible-east.org/corpus/222/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_122Verso/MS0972JerusalemNLI.Heb8333_122Verso.IEDC0222-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.123, recto",,https://www.invisible-east.org/corpus/221/,https://www.invisible-east.org/corpus/221/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_123Recto/MS0972JerusalemNLI.Heb8333_123Recto.IEDC0221-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.123, verso",,https://www.invisible-east.org/corpus/220/,https://www.invisible-east.org/corpus/220/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_123Verso/MS0972JerusalemNLI.Heb8333_123Verso.IEDC0220-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.124, recto",,https://www.invisible-east.org/corpus/1201/,https://www.invisible-east.org/corpus/1201/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_124Recto/MS0972JerusalemNLI.Heb8333_124Recto.IEDC1201-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.125,,https://www.invisible-east.org/corpus/1131/,https://www.invisible-east.org/corpus/1131/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_125/MS0972JerusalemNLI.Heb8333_125.IEDC1131-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.126, recto",,https://www.invisible-east.org/corpus/1202/,https://www.invisible-east.org/corpus/1202/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_126Recto/MS0972JerusalemNLI.Heb8333_126Recto.IEDC1202-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.126, verso",,https://www.invisible-east.org/corpus/219/,https://www.invisible-east.org/corpus/219/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_126Verso/MS0972JerusalemNLI.Heb8333_126Verso.IEDC0219-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.127,,https://www.invisible-east.org/corpus/218/,https://www.invisible-east.org/corpus/218/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_127/MS0972JerusalemNLI.Heb8333_127.IEDC0218-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.128,,https://www.invisible-east.org/corpus/1189/,https://www.invisible-east.org/corpus/1189/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_128/MS0972JerusalemNLI.Heb8333_128.IEDC1189-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.129,,https://www.invisible-east.org/corpus/1274/,https://www.invisible-east.org/corpus/1274/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_129/MS0972JerusalemNLI.Heb8333_129.IEDC1274-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.13,,https://www.invisible-east.org/corpus/290/,https://www.invisible-east.org/corpus/290/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_13/MS0972JerusalemNLI.Heb8333_13.IEDC0290-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.130,,https://www.invisible-east.org/corpus/296/,https://www.invisible-east.org/corpus/296/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_130/MS0972JerusalemNLI.Heb8333_130.IEDC0296-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.131,,https://www.invisible-east.org/corpus/1203/,https://www.invisible-east.org/corpus/1203/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_131/MS0972JerusalemNLI.Heb8333_131.IEDC1203-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.132,,https://www.invisible-east.org/corpus/1204/,https://www.invisible-east.org/corpus/1204/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_132/MS0972JerusalemNLI.Heb8333_132.IEDC1204-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.133,,https://www.invisible-east.org/corpus/217/,https://www.invisible-east.org/corpus/217/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_133/MS0972JerusalemNLI.Heb8333_133.IEDC0217-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.134,,https://www.invisible-east.org/corpus/298/,https://www.invisible-east.org/corpus/298/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_134/MS0972JerusalemNLI.Heb8333_134.IEDC0298-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.135, recto",,https://www.invisible-east.org/corpus/1133/,https://www.invisible-east.org/corpus/1133/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_135Recto/MS0972JerusalemNLI.Heb8333_135Recto.IEDC1133-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.135, verso",,https://www.invisible-east.org/corpus/1132/,https://www.invisible-east.org/corpus/1132/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_135Verso/MS0972JerusalemNLI.Heb8333_135Verso.IEDC1132-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.136, recto",,https://www.invisible-east.org/corpus/1135/,https://www.invisible-east.org/corpus/1135/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_136Recto/MS0972JerusalemNLI.Heb8333_136Recto.IEDC1135-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.136, verso",,https://www.invisible-east.org/corpus/1134/,https://www.invisible-east.org/corpus/1134/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_136Verso/MS0972JerusalemNLI.Heb8333_136Verso.IEDC1134-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.137,,https://www.invisible-east.org/corpus/1136/,https://www.invisible-east.org/corpus/1136/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_137/MS0972JerusalemNLI.Heb8333_137.IEDC1136-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.138,,https://www.invisible-east.org/corpus/1205/,https://www.invisible-east.org/corpus/1205/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_138/MS0972JerusalemNLI.Heb8333_138.IEDC1205-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.139,,https://www.invisible-east.org/corpus/1140/,https://www.invisible-east.org/corpus/1140/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_139/MS0972JerusalemNLI.Heb8333_139.IEDC1140-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.140,,https://www.invisible-east.org/corpus/1141/,https://www.invisible-east.org/corpus/1141/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_140/MS0972JerusalemNLI.Heb8333_140.IEDC1141-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.141, verso",,https://www.invisible-east.org/corpus/1142/,https://www.invisible-east.org/corpus/1142/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_141Verso/MS0972JerusalemNLI.Heb8333_141Verso.IEDC1142-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.142, recto",,https://www.invisible-east.org/corpus/1206/,https://www.invisible-east.org/corpus/1206/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_142Recto/MS0972JerusalemNLI.Heb8333_142Recto.IEDC1206-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.142, verso",,https://www.invisible-east.org/corpus/1194/,https://www.invisible-east.org/corpus/1194/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_142Verso/MS0972JerusalemNLI.Heb8333_142Verso.IEDC1194-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1,,TRANSCRIPTION,National Library of Israel,,Ms.Heb.8333.143,,https://www.invisible-east.org/corpus/1143/,https://www.invisible-east.org/corpus/1143/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_143/MS0972JerusalemNLI.Heb8333_143.IEDC1143-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.144, recto",,https://www.invisible-east.org/corpus/1144/,https://www.invisible-east.org/corpus/1144/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_144Recto/MS0972JerusalemNLI.Heb8333_144Recto.IEDC1144-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_144Verso.IEDC1145-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.144, verso",,https://www.invisible-east.org/corpus/1145/,https://www.invisible-east.org/corpus/1145/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_144Verso.IEDC1145-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_144Verso/MS0972JerusalemNLI.Heb8333_144Verso.IEDC1145-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_145Recto.IEDC1146-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.145, recto",,https://www.invisible-east.org/corpus/1146/,https://www.invisible-east.org/corpus/1146/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_145Recto.IEDC1146-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_145Recto/MS0972JerusalemNLI.Heb8333_145Recto.IEDC1146-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_145Verso.IEDC1147-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.145, verso",,https://www.invisible-east.org/corpus/1147/,https://www.invisible-east.org/corpus/1147/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_145Verso.IEDC1147-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_145Verso/MS0972JerusalemNLI.Heb8333_145Verso.IEDC1147-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_146Recto.IEDC1148-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.146, recto",,https://www.invisible-east.org/corpus/1148/,https://www.invisible-east.org/corpus/1148/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_146Recto.IEDC1148-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_146Recto/MS0972JerusalemNLI.Heb8333_146Recto.IEDC1148-per1
openiti_mss_MS0972JerusalemNLI.Heb8333_146Verso.IEDC1149-per1,,TRANSCRIPTION,National Library of Israel,,"Ms.Heb.8333.146, verso",,https://www.invisible-east.org/corpus/1149/,https://www.invisible-east.org/corpus/1149/,,,,Jerusalem,,,,per,OpenITI MSS machine-readable transcription; page-image rights are separate.,OpenITI transcription under CC BY-NC-SA 4.0; image rights separate,https://kitab-project.org/docs/openITI,True,True,OpenITI URI MS0972JerusalemNLI.Heb8333_146Verso.IEDC1149-per1,,False,CLEARED_WITH_ATTRIBUTION,P1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/MS0972JerusalemNLI/MS0972JerusalemNLI.Heb8333_146Verso/MS0972JerusalemNLI.Heb8333_146Verso.IEDC1149-per1
