work_id,canonical_title_ar,canonical_title_en,alternate_titles,author_id,author_name_ar,author_name_en,author_death_hijri,category_primary,category_secondary,subjects,era,language_original,description_short,work_status,bibliographic_source,bibliographic_source_url
0748Dhahabi.AsmaManCashThamaninSana,أسماء من عاش ثمانين سنة بعد شيخه أو بعد سماعه,Asma Man Cash Thamanin Sana,أسماء من عاش ثمانين سنة بعد شيخه للذهبي | أسماء من عاش ثمانين سنة بعد شيخه أو بعد سماعه,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Carsh,العرش,Carsh,,Dhahabi,الذهبي,Dhahabi,0748,I-العقيدة,العقيدة,العقيدة,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.CibarFiKhabar,العبر في خبر من غبر,al-ʿIbar fī ḫabar man ġabar,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Culuww,العلو,al-ʿuluww,العلو للعلي الغفار في إيضاح صحيح الأخبار¶    وسقيمها,Dhahabi,الذهبي,Dhahabi,0748,I-العقيدة,العقيدة,العقيدة,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.DhaylCibar,من ذيول العبر,Min ḏuyūl al-ʿIbar,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.DhaylDiwanDucafa,ذيل ديوان الضعفاء والمتروكين,Dhayl Diwan Ducafa,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.DhikrAsma,ذكر أسماء من تكلم فيه و هو موثق,Ḏikr asmāʾ man tukullima fīhi wa huwa muwaṯṯaq,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.DhikrFiJarh,ذكر من يعتمد قوله في الجرح والتعديل (مطبوع ضمن كتاب «أربع رسائل في علوم الحديث»),Dhikr Fi Jarh,,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.DinarMinHadith,الدينار من حديث المشايخ الكبار,Dinar Min Hadith,الدينار,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.DiwanDucafa,ديوان الضعفاء والمتروكين و خلق من المجهولين و¶    ثقات فيهم لين,Dīwān al-ḍuʿafāʾ wa-l-matrūkīn wa- ḫalq min al-maǧhūlīn wa¶    ṯiqāt fīhim līn,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.FaslFiSamac,فصل في السماع,Faṣl fī al-samāʿ,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.HaqqJar,حق الجار,Haqq Jar,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Ishara,الاشارة الى وفيات الأعيان المنتقى من تأريخ الاسلام,al-Išāraŧ ilá wafayāt al-aʿyān al-muntaqá min Taʾrīḫ al-Islām,,Dhahabi,الذهبي,Dhahabi,0748,N-التاريخ الإسلامي,تاريخ,تاريخ,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.IthbatShafaca,إثبات الشفاعة,Ithbat Shafaca,,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Kabair,الكبائر,Kabair,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Kashif,الكاشف في معرفة من له رواية في الكتب الستة,al-Kāšif fī maʿrifaŧ man lahu rawāyaŧ fī al-kutub al-sittaŧ,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MacrifaQurraKibar,معرفة القراء الكبار على الطبقات والأعصار,Maʿrifaŧ al-qurrāʾ al-kibār ʿalá al-ṭabaqāt wa-l-aʿṣār,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.ManaqibAbiHanifa,مناقب الامام أبي حنيفة و صاحبيه أبي يوسف و محمد بن الحسن,Manāqib al-Imām Abī Ḥanīfaŧ wa ṣāḥibayh Abī Yūsuf wa Muḥammad bin al-Ḥasan,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.ManzumatTabaqatHuffaz,طبقات الحفاظ وأسماء المدلسين للذهبي,Manzumat Tabaqat Huffaz,طبقات الحفاظ وأسماء المدلسين للذهبي,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MawducatMustadrak,موضوعات المستدرك للذهبي,Mawducat Mustadrak,,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MizanIctidal,ميزان الاعتدال في نقد الرجال,Mīzān al-iʿtidāl fī naqd al-riǧāl,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MucinFiTabaqatMuhaddithin,المعين في طبقات المحدثين,al-Muʿīn fī ṭabaqāt al-muḥaddiṯīn,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MucjamLatif,مشيخة الحافظ الذهبي = المعجم اللطيف,Mucjam Latif,مشيخة الحافظ الذهبي = المعجم اللطيف,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MucjamMuhaddithin,المعجم المختص بالمحدثين,al-Muʿǧam al-muḫtaṣṣ bi-al-muḥaddiṯīn,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MucjamShuyukh,معجم الشيوخ,Muʿǧam al-šuyūḫ,المعجم الكبير,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MughniFiDucafa,المغني في الضعفاء,al-Muġnī fī al-ḍuʿafāʾ,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Muhadhdhab,المهذب في اختصار السنن الكبير,Muhadhdhab,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Mujarrad,المجرد في أسماء رجال سنن ابن ماجه,Mujarrad,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MukhtasarCuluww,مختصر العلو للعلي الغفار,Muḫtaṣar al-ʿuluww li-l-ʿAlī al-ġaffār,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MukhtasarMinDubaythi,المختصر المحتاج اليه من تاريخ الحافظ الدبيثي,al-Muḫtaṣar al-muḥtāǧ ilayh min Tāriīḫ al-Ḥāfiẓ al-Dubayṯī,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MuntaqaMinMinhajIctidal,المنتقى من منهاج الاعتدال,Muntaqa Min Minhaj Ictidal,المنتقى من منهاج الاعتدال في نقض كلام أهل الرفض والاعتزال,Dhahabi,الذهبي,Dhahabi,0748,I-العقيدة,العقيدة,العقيدة,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MuqaddimaZahra,المقدمة الزهرا في إيضاح الإمامة الكبرى,Muqaddima Zahra,,Dhahabi,الذهبي,Dhahabi,0748,I-العقيدة,العقيدة,العقيدة,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.MuqizaFiCilmMustalahHadith,الموقظة في علم مصطلح الحديث,Muqiza Fi Cilm Mustalah Hadith,,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Muqtana,المقتنى في سرد الكنى,Muqtana,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Mustamlah,المستملح من كتاب التكملة,Mustamlah,المستملح من كتاب التكملة,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Nubdha,نبذة من سيرة شيخ الاسلام تقي الدين ابن¶    تيمية,Nubḏaŧ min sīraŧ šayḫ al-islām Taqī al-dīn Ibn¶    Taymiyyaŧ,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.Radd,الرد على ابن القطان في كتابه بيان الوهم والإيهام,Radd,الرد على ابن القطان في كتباه بيان الوهم والإيهام,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.RisalaTuruqHadith,رسالة طرق حديث من كنت مولاه فعلي مولاه‏,Risala Turuq Hadith,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.RuwatThiqat,الرواة الثقات المتكلم فيهم بما لا يوجب ردهم,Ruwat Thiqat,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.SiyarAclamNubala,سير أعلام النبلاء,Siyar aʿlām al-nubalāʾ,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TadhhibTahdhib,تذهيب تهذيب الكمال في أسماء الرجال,Tadhhib Tahdhib,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TadhkiratHuffaz,تذكرة الحفاظ,Taḏkiraŧ al-ḥuffāẓ,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TajridAsmaSahaba,NULL,Tajrid Asma Sahaba,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TalkhisMawducatIbnJawzi,تلخيص كتاب الموضوعات لابن الجوزي,Talkhis Mawducat Ibn Jawzi,,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TamassukBiSunan,جزء في التمسك بالسنن,Tamassuk Bi Sunan,جزء في التمسك في السنن,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TanqihTahqiq,تنقيح في أحاديث التعليق,Tanqih Tahqiq,تنقيح التحقيق في أحاديث التعليق,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarikhIslam,تاريخ الإسلام ووفيات المشاهير والأعلام,Tarikh Islam,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarjamatAbiYusuf,مناقب الإمام أبي حنيفة وصاحبيه,Tarjamat Abi Yusuf,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarjamatBirzali,ترجمة البرزالي (من ذيل تأريخ الاسلام),Tarǧamaŧ al-Birzālī (min Ḏayl Taʾrīḫ al-Islām),,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarjamatIbnTaymiyya,ترجمة ابن تيمية (من ذيل تأريخ الاسلام),Tarǧamaŧ Ibn Taymiyyaŧ (min Ḏayl Taʾrīḫ al-Islām),,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarjamatImamMuslim,ترجمة الإمام مسلم ورواة صحيحه,Tarjamat Imam Muslim,,Dhahabi,الذهبي,Dhahabi,0748,C-الحديث النبوي,حديث,حديث,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarjamatImamShaybani,مناقب الإمام أبي حنيفة وصاحبيه,Tarjamat Imam Shaybani,,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TarjamatMizzi,ترجمة المزي (من ذيل تأريخ الاسلام),Tarǧamaŧ al-Mizzī (min Ḏayl Taʾrīḫ al-Islām),,Dhahabi,الذهبي,Dhahabi,0748,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TashbihKhasis,تشبيه الخسيس بأهل الخميس,Tashbih Khasis,تشبيه الخسيس بأهل الخميس,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.TibbNabawi,الطب النبوي,al-Ṭibb al-nabawī,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.WasiyyaLiMuhammadIbnRafic,وصية الإمام الذهبي لمحمد بن رافع السلامي,Wasiyya Li Muhammad Ibn Rafic,وصية الإمام الذهبي لشمس الدين الذهبي,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748Dhahabi.ZaghlCilm,زغل العلم,Zaghl Cilm,,Dhahabi,الذهبي,Dhahabi,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0748MuhammadIbnCuthman.MiftahHidaya,مفتاح الهداية,Miftāḥ al-hidāyaŧ,,Muhammad Ibn Cuthman,محمد بن عثمان,Muhammad Ibn Cuthman,0748,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0748AH,per,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749AbuBakrRahbi.IctiqadAhlSunna,""" إعتقاد أهل السنة "" (مخطوط)",Ictiqad Ahl Sunna,"إعتقاد أهل السنة | "" إعتقاد أهل السنة "" (مخطوط)",Abu Bakr Rahbi,أبو بكر بن قاسم بن أبي بكر بن عبد الرحمن الرحبي ت 749 ه,Abu Bakr Rahbi,0749,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749AbuFathIbnMuhibb.Juz,جزء فيه أحاديث عوالي عن ثلاثة من شيوخ أحمد بن عبد الله بن عبد الرحمن بن محمد بن أحمد بن محمد بن قدامة المقدسي - مخطوط,Juz,جزء فيه أحاديث عوالي عن ثلاثة من شيوخ أحمد بن عبد الله بن عبد الرحمن بن محمد بن أحمد بن محمد بن قدامة المقدسي - مخطوط | جزء فيه أحاديث عوالي عن ثلاثة من شيوخ أحمد بن عبد الله بن عبد الرحمن المقدسي تخريج ابن المحب - مخطوط,Abu Fath Ibn Muhibb,أبو الفتح ابن المحب,Abu Fath Ibn Muhibb,0749,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749AbuThanaIsbahani.BayanMukhtasar,بيان المختصر شرح مختصر ابن الحاجب,Bayan Mukhtasar,,Abu Thana Isbahani,محمود بن عبد الرحمن (أبي القاسم) ابن أحمد بن محمد، أبو الثناء، شمس الدين الأصفهاني (المتوفى: 749هـ),Abu Thana Isbahani,0749,K-أصول الفقه والقواعد,أصول وقواعد,أصول وقواعد,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749BadrDinMisriMuradi.JanaDani,الجنى الداني في حروف المعاني,Jana Dani,,Badr Din Misri Muradi,ابن أم قاسم المرادي,Badr Din Misri Muradi,0749,P-اللغة العربية,لغة,لغة,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749BadrDinMisriMuradi.TawdihMaqasid,توضيح المقاصد والمسالك بشرح ألفية ابن مالك,Tawdih Maqasid,,Badr Din Misri Muradi,أبو محمد بدر الدين حسن بن قاسم بن عبد الله بن علي المرادي المصري المالكي (المتوفى: 749هـ),Badr Din Misri Muradi,0749,K-أصول الفقه والقواعد,أصول وقواعد,أصول وقواعد,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749IbnAkfaniSinjari.IrshadQasid,إرشاد القاصد إلى أسنى المقاصد,ʾIršād al-qāṣid ʾilá ʾasná al-maqāṣid,,Ibn Akfani Sinjari,ابن الأكفاني,Ibn Akfani Sinjari,0749,K-أصول الفقه والقواعد,أصول وقواعد,أصول وقواعد,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749IbnAkfaniSinjari.KashfRayn,كشف الرين في أحوال العين,Kašf al-rayn fī aḥwāl al-ʿayn,,Ibn Akfani Sinjari,ابن الأكفاني,Ibn Akfani Sinjari,0749,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749IbnAkfaniSinjari.NukhabDhakhair,نخب الذخائر في أحوال الجواهر,Nukhab Dhakhair,,Ibn Akfani Sinjari,ابن الأكفاني,Ibn Akfani Sinjari,0749,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749IbnAkfaniSinjari.WasayaMulukiyya,NULL,Wasaya Mulukiyya,,Ibn Akfani Sinjari,ابن الأكفاني,Ibn Akfani Sinjari,0749,UNCLASSIFIED,UNCLASSIFIED,UNCLASSIFIED,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
0749IbnCaliSirajDinBazzar.AclamCaliyya,الأعلام العلية,Aclam Caliyya,الأعلام العلية في مناقب ابن تيمية,Ibn Cali Siraj Din Bazzar,عمر بن علي بن موسى البزار أبو حفص,Ibn Cali Siraj Din Bazzar,0749,H-التراجم والطبقات,تراجم وطبقات,تراجم وطبقات,d.0749AH,ara,OpenITI 2025.1.9 provider metadata,VERIFIED_PROVIDER_METADATA,OpenITI 2025.1.9,https://zenodo.org/records/17767721
