duplicate_group_id,work_id,version_count,digital_version_ids,duplicate_basis
dup_openiti_work_0804IbnMulaqqin.GhayatSul,openiti_work_0804IbnMulaqqin.GhayatSul,2,"[""openiti_dv_0804IbnMulaqqin.GhayatSul.JK001472-ara1"",""openiti_dv_0804IbnMulaqqin.GhayatSul.Shamela0006588-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0804IbnMulaqqin.IclamBiFawaid,openiti_work_0804IbnMulaqqin.IclamBiFawaid,2,"[""openiti_dv_0804IbnMulaqqin.IclamBiFawaid.Sham19Y0013769-ara1"",""openiti_dv_0804IbnMulaqqin.IclamBiFawaid.ShamAY0031785-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0804IbnMulaqqin.KhulasatBadrMunir,openiti_work_0804IbnMulaqqin.KhulasatBadrMunir,2,"[""openiti_dv_0804IbnMulaqqin.KhulasatBadrMunir.JK000734-ara1"",""openiti_dv_0804IbnMulaqqin.KhulasatBadrMunir.Shamela0021104-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0804IbnMulaqqin.MuqnicFiCulumHadith,openiti_work_0804IbnMulaqqin.MuqnicFiCulumHadith,2,"[""openiti_dv_0804IbnMulaqqin.MuqnicFiCulumHadith.JK000996-ara1"",""openiti_dv_0804IbnMulaqqin.MuqnicFiCulumHadith.Shamela0005976-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0804IbnMulaqqin.TabaqatAwliya,openiti_work_0804IbnMulaqqin.TabaqatAwliya,2,"[""openiti_dv_0804IbnMulaqqin.TabaqatAwliya.JK010755-ara1"",""openiti_dv_0804IbnMulaqqin.TabaqatAwliya.Shamela0001347-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0804IbnMulaqqin.TadhkiratMuhtaj,openiti_work_0804IbnMulaqqin.TadhkiratMuhtaj,2,"[""openiti_dv_0804IbnMulaqqin.TadhkiratMuhtaj.JK006802-ara1"",""openiti_dv_0804IbnMulaqqin.TadhkiratMuhtaj.Shamela0009569-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0804IbnMulaqqin.TuhfatMuhtaj,openiti_work_0804IbnMulaqqin.TuhfatMuhtaj,2,"[""openiti_dv_0804IbnMulaqqin.TuhfatMuhtaj.JK000271-ara1"",""openiti_dv_0804IbnMulaqqin.TuhfatMuhtaj.Shamela0005911-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0805BahramDamiri.ShamilFiFiqhMalik,openiti_work_0805BahramDamiri.ShamilFiFiqhMalik,2,"[""openiti_dv_0805BahramDamiri.ShamilFiFiqhMalik.Sham19Y0013234-ara1"",""openiti_dv_0805BahramDamiri.ShamilFiFiqhMalik.ShamAY0034233-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.AlfiyyatSira,openiti_work_0806IbnHusaynZaynDinCiraqi.AlfiyyatSira,2,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.AlfiyyatSira.Masaha001863-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.AlfiyyatSira.Shamela0023660-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya,openiti_work_0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya,3,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.JK000663-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shamela0005715-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.ArbacunaCushariyya.Shia002230-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.DhaylMizan,openiti_work_0806IbnHusaynZaynDinCiraqi.DhaylMizan,4,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.DhaylMizan.JK001293BK2-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.DhaylMizan.JK005015-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.DhaylMizan.ShamAY0034601BK2-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.DhaylMizan.Shamela0005847-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.Mughni,openiti_work_0806IbnHusaynZaynDinCiraqi.Mughni,3,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.Mughni.JK005021-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.Mughni.ShamAY0034126-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.Mughni.Shamela0021550-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak,openiti_work_0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak,4,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.JK000628-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.JK000861-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.Shamela0006008-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.MustakhrajCalaMustadrak.Shia002229-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.Taqyid,openiti_work_0806IbnHusaynZaynDinCiraqi.Taqyid,2,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.Taqyid.JK000985-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.Taqyid.Shamela0007581-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0806IbnHusaynZaynDinCiraqi.TarhTarthib,openiti_work_0806IbnHusaynZaynDinCiraqi.TarhTarthib,2,"[""openiti_dv_0806IbnHusaynZaynDinCiraqi.TarhTarthib.JK007117-ara1"",""openiti_dv_0806IbnHusaynZaynDinCiraqi.TarhTarthib.Shamela0011036-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0807IbnAhmarKhazraji.NafhaNisriniyya,openiti_work_0807IbnAhmarKhazraji.NafhaNisriniyya,2,"[""openiti_dv_0807IbnAhmarKhazraji.NafhaNisriniyya.JK010401-ara1"",""openiti_dv_0807IbnAhmarKhazraji.NafhaNisriniyya.Shamela0000401-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0807NurDinHaythami.BughyatBahith,openiti_work_0807NurDinHaythami.BughyatBahith,2,"[""openiti_dv_0807NurDinHaythami.BughyatBahith.ShamAY0033926-ara1"",""openiti_dv_0807NurDinHaythami.BughyatBahith.ShamAY0033985-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0807NurDinHaythami.MajmacZawaid,openiti_work_0807NurDinHaythami.MajmacZawaid,6,"[""openiti_dv_0807NurDinHaythami.MajmacZawaid.JK000637-ara1"",""openiti_dv_0807NurDinHaythami.MajmacZawaid.ShamAY0034120-ara1"",""openiti_dv_0807NurDinHaythami.MajmacZawaid.ShamAY0038036-ara1"",""openiti_dv_0807NurDinHaythami.MajmacZawaid.Shamela0000061-ara1"",""openiti_dv_0807NurDinHaythami.MajmacZawaid.Shamela0096615-ara1"",""openiti_dv_0807NurDinHaythami.MajmacZawaid.Shia001782Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0807NurDinHaythami.MawaridZaman,openiti_work_0807NurDinHaythami.MawaridZaman,4,"[""openiti_dv_0807NurDinHaythami.MawaridZaman.JK000707-ara1"",""openiti_dv_0807NurDinHaythami.MawaridZaman.Shamela0000901-ara1"",""openiti_dv_0807NurDinHaythami.MawaridZaman.Shamela0098126-ara1"",""openiti_dv_0807NurDinHaythami.MawaridZaman.Shia002231Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0808IbnCimadDinShihabDinAqfahsi.AdabAkl,openiti_work_0808IbnCimadDinShihabDinAqfahsi.AdabAkl,2,"[""openiti_dv_0808IbnCimadDinShihabDinAqfahsi.AdabAkl.JK010210-ara1"",""openiti_dv_0808IbnCimadDinShihabDinAqfahsi.AdabAkl.Shamela0008185-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0808IbnKhaldun.Rihla,openiti_work_0808IbnKhaldun.Rihla,2,"[""openiti_dv_0808IbnKhaldun.Rihla.Masaha003967-ara1"",""openiti_dv_0808IbnKhaldun.Rihla.Shamela0037022-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0808IbnKhaldun.Tarikh,openiti_work_0808IbnKhaldun.Tarikh,6,"[""openiti_dv_0808IbnKhaldun.Tarikh.JK000420-ara2"",""openiti_dv_0808IbnKhaldun.Tarikh.JK005600-ara2"",""openiti_dv_0808IbnKhaldun.Tarikh.ShamAY0033819-ara1"",""openiti_dv_0808IbnKhaldun.Tarikh.Shamela0012320-ara1"",""openiti_dv_0808IbnKhaldun.Tarikh.Shia003607Vols-ara2"",""openiti_dv_0808IbnKhaldun.Tarikh.Zaydiyya0000152-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0808MuhammadDamiri.HayatHayawanKubra,openiti_work_0808MuhammadDamiri.HayatHayawanKubra,4,"[""openiti_dv_0808MuhammadDamiri.HayatHayawanKubra.JK009229-ara1"",""openiti_dv_0808MuhammadDamiri.HayatHayawanKubra.JK010542-ara1"",""openiti_dv_0808MuhammadDamiri.HayatHayawanKubra.Shamela0010664-ara1"",""openiti_dv_0808MuhammadDamiri.HayatHayawanKubra.Zaydiyya0000303-ara2""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0809IbnQunfudh.Wafayat,openiti_work_0809IbnQunfudh.Wafayat,3,"[""openiti_dv_0809IbnQunfudh.Wafayat.JK001481-ara1"",""openiti_dv_0809IbnQunfudh.Wafayat.Shamela0010921-ara1"",""openiti_dv_0809IbnQunfudh.Wafayat.Shia003615-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0809IbnQunfudh.WasilatIslam,openiti_work_0809IbnQunfudh.WasilatIslam,2,"[""openiti_dv_0809IbnQunfudh.WasilatIslam.JK001286-ara1"",""openiti_dv_0809IbnQunfudh.WasilatIslam.Shamela0006587-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0813RajabIbnMuhammadBursi.MashariqAnwar,openiti_work_0813RajabIbnMuhammadBursi.MashariqAnwar,2,"[""openiti_dv_0813RajabIbnMuhammadBursi.MashariqAnwar.Masaha002876-ara1"",""openiti_dv_0813RajabIbnMuhammadBursi.MashariqAnwar.Shia004023-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0815IbnMuhammadShihabDinIbnHaim.TibyanFiTafsirGharib,openiti_work_0815IbnMuhammadShihabDinIbnHaim.TibyanFiTafsirGharib,3,"[""openiti_dv_0815IbnMuhammadShihabDinIbnHaim.TibyanFiTafsirGharib.JK001123-ara1"",""openiti_dv_0815IbnMuhammadShihabDinIbnHaim.TibyanFiTafsirGharib.ShamAY0034046-ara1"",""openiti_dv_0815IbnMuhammadShihabDinIbnHaim.TibyanFiTafsirGharib.Shamela0023598-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0815MuhibbDinIbnShihna.MacaniWaBayan,openiti_work_0815MuhibbDinIbnShihna.MacaniWaBayan,2,"[""openiti_dv_0815MuhibbDinIbnShihna.MacaniWaBayan.ShamAY0034484-ara1"",""openiti_dv_0815MuhibbDinIbnShihna.MacaniWaBayan.ShamAY0034490-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0816IbnMuhammadSharifJurjani.DibajMudhahhab,openiti_work_0816IbnMuhammadSharifJurjani.DibajMudhahhab,2,"[""openiti_dv_0816IbnMuhammadSharifJurjani.DibajMudhahhab.ShamAY0000134-ara1"",""openiti_dv_0816IbnMuhammadSharifJurjani.DibajMudhahhab.Shamela0030531-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0816IbnMuhammadSharifJurjani.RisalaFiUsulHadith,openiti_work_0816IbnMuhammadSharifJurjani.RisalaFiUsulHadith,2,"[""openiti_dv_0816IbnMuhammadSharifJurjani.RisalaFiUsulHadith.JK006972-ara1"",""openiti_dv_0816IbnMuhammadSharifJurjani.RisalaFiUsulHadith.Shamela0005984-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0816IbnMuhammadSharifJurjani.Tacrifat,openiti_work_0816IbnMuhammadSharifJurjani.Tacrifat,2,"[""openiti_dv_0816IbnMuhammadSharifJurjani.Tacrifat.JK000768-ara1"",""openiti_dv_0816IbnMuhammadSharifJurjani.Tacrifat.Shamela0007312-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0817MajdDinFiruzabadi.BulghaFiTarajim,openiti_work_0817MajdDinFiruzabadi.BulghaFiTarajim,2,"[""openiti_dv_0817MajdDinFiruzabadi.BulghaFiTarajim.JK000396-ara1"",""openiti_dv_0817MajdDinFiruzabadi.BulghaFiTarajim.Shamela0009984-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0817MajdDinFiruzabadi.QamusMuhit,openiti_work_0817MajdDinFiruzabadi.QamusMuhit,3,"[""openiti_dv_0817MajdDinFiruzabadi.QamusMuhit.JK001437-ara1"",""openiti_dv_0817MajdDinFiruzabadi.QamusMuhit.Shamela0007283-ara1"",""openiti_dv_0817MajdDinFiruzabadi.QamusMuhit.Shia003957Vols-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0817MajdDinFiruzabadi.RisalaFiBayan,openiti_work_0817MajdDinFiruzabadi.RisalaFiBayan,2,"[""openiti_dv_0817MajdDinFiruzabadi.RisalaFiBayan.ShamAY0034139-ara1"",""openiti_dv_0817MajdDinFiruzabadi.RisalaFiBayan.Shamela0011760-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0817MajdDinFiruzabadi.TanwirMiqbas,openiti_work_0817MajdDinFiruzabadi.TanwirMiqbas,4,"[""openiti_dv_0817MajdDinFiruzabadi.TanwirMiqbas.JK000865-ara1"",""openiti_dv_0817MajdDinFiruzabadi.TanwirMiqbas.Shamela0012877-ara1"",""openiti_dv_0817MajdDinFiruzabadi.TanwirMiqbas.Shia002666-ara1"",""openiti_dv_0817MajdDinFiruzabadi.TanwirMiqbas.Tafsir02010-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0821Qalqashandi.Maathir,openiti_work_0821Qalqashandi.Maathir,3,"[""openiti_dv_0821Qalqashandi.Maathir.JK000401-ara1"",""openiti_dv_0821Qalqashandi.Maathir.MMS00001-ara1"",""openiti_dv_0821Qalqashandi.Maathir.Shamela0008460-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0821Qalqashandi.QalaidJuman,openiti_work_0821Qalqashandi.QalaidJuman,2,"[""openiti_dv_0821Qalqashandi.QalaidJuman.JK010489-ara2"",""openiti_dv_0821Qalqashandi.QalaidJuman.Shamela0000315-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0821Qalqashandi.SubhAcsha,openiti_work_0821Qalqashandi.SubhAcsha,2,"[""openiti_dv_0821Qalqashandi.SubhAcsha.JK000958-ara1"",""openiti_dv_0821Qalqashandi.SubhAcsha.Shamela0009429-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0826IbnCiraqi.TuhfatTahsil,openiti_work_0826IbnCiraqi.TuhfatTahsil,2,"[""openiti_dv_0826IbnCiraqi.TuhfatTahsil.JK001255-ara1"",""openiti_dv_0826IbnCiraqi.TuhfatTahsil.Shamela0005838-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0828IbnCinaba.CumdatTalib,openiti_work_0828IbnCinaba.CumdatTalib,3,"[""openiti_dv_0828IbnCinaba.CumdatTalib.Masaha002302-ara1"",""openiti_dv_0828IbnCinaba.CumdatTalib.Shia001388-ara1"",""openiti_dv_0828IbnCinaba.CumdatTalib.Zaydiyya0000026-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0829TaqiDinDimashqiHisni.DafcShubh,openiti_work_0829TaqiDinDimashqiHisni.DafcShubh,3,"[""openiti_dv_0829TaqiDinDimashqiHisni.DafcShubh.JK001011-ara1"",""openiti_dv_0829TaqiDinDimashqiHisni.DafcShubh.Masaha000257-ara1"",""openiti_dv_0829TaqiDinDimashqiHisni.DafcShubh.Shia003724-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0829TaqiDinDimashqiHisni.KifayatAkhyar,openiti_work_0829TaqiDinDimashqiHisni.KifayatAkhyar,2,"[""openiti_dv_0829TaqiDinDimashqiHisni.KifayatAkhyar.JK000119-ara1"",""openiti_dv_0829TaqiDinDimashqiHisni.KifayatAkhyar.Shamela0006140-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0830BuraciYamaniShacir.Diwan,openiti_work_0830BuraciYamaniShacir.Diwan,2,"[""openiti_dv_0830BuraciYamaniShacir.Diwan.JK007602-ara1"",""openiti_dv_0830BuraciYamaniShacir.Diwan.ShamAY0037845-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0832TaqiFasi.CiqdThamin,openiti_work_0832TaqiFasi.CiqdThamin,3,"[""openiti_dv_0832TaqiFasi.CiqdThamin.MMS00002-ara1"",""openiti_dv_0832TaqiFasi.CiqdThamin.Rafed0002209Vols-ara1"",""openiti_dv_0832TaqiFasi.CiqdThamin.Sham19Y0020989-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0832TaqiFasi.DhaylTaqyid,openiti_work_0832TaqiFasi.DhaylTaqyid,2,"[""openiti_dv_0832TaqiFasi.DhaylTaqyid.JK000680-ara1"",""openiti_dv_0832TaqiFasi.DhaylTaqyid.Shamela0008884-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0832TaqiFasi.ZuhurMuqtatafa,openiti_work_0832TaqiFasi.ZuhurMuqtatafa,2,"[""openiti_dv_0832TaqiFasi.ZuhurMuqtatafa.MMS00004-ara1"",""openiti_dv_0832TaqiFasi.ZuhurMuqtatafa.Masaha004654-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0833IbnJazari.AsnaMatalib,openiti_work_0833IbnJazari.AsnaMatalib,2,"[""openiti_dv_0833IbnJazari.AsnaMatalib.Masaha001832-ara1"",""openiti_dv_0833IbnJazari.AsnaMatalib.Rafed0002614-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0833IbnJazari.DurraMudiyya,openiti_work_0833IbnJazari.DurraMudiyya,2,"[""openiti_dv_0833IbnJazari.DurraMudiyya.JK000887-ara1"",""openiti_dv_0833IbnJazari.DurraMudiyya.Shamela0007749-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0833IbnJazari.GhayatNihaya,openiti_work_0833IbnJazari.GhayatNihaya,2,"[""openiti_dv_0833IbnJazari.GhayatNihaya.JK010283-ara1"",""openiti_dv_0833IbnJazari.GhayatNihaya.Shamela0012040-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0833IbnJazari.ManaqibAsadGhalib,openiti_work_0833IbnJazari.ManaqibAsadGhalib,2,"[""openiti_dv_0833IbnJazari.ManaqibAsadGhalib.JK011068-ara1"",""openiti_dv_0833IbnJazari.ManaqibAsadGhalib.Shamela0012752-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0833IbnJazari.TahbirTaysir,openiti_work_0833IbnJazari.TahbirTaysir,2,"[""openiti_dv_0833IbnJazari.TahbirTaysir.JK009168-ara1"",""openiti_dv_0833IbnJazari.TahbirTaysir.Shamela0005556-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0833IbnJazari.ZahrFaih,openiti_work_0833IbnJazari.ZahrFaih,2,"[""openiti_dv_0833IbnJazari.ZahrFaih.JK010408-ara1"",""openiti_dv_0833IbnJazari.ZahrFaih.Shamela0009102-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0837IbnHijjaHamawi.BulughAmal,openiti_work_0837IbnHijjaHamawi.BulughAmal,2,"[""openiti_dv_0837IbnHijjaHamawi.BulughAmal.JK010567-ara1"",""openiti_dv_0837IbnHijjaHamawi.BulughAmal.Shamela0000567-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0837IbnHijjaHamawi.DhaylThamaratAwraq,openiti_work_0837IbnHijjaHamawi.DhaylThamaratAwraq,2,"[""openiti_dv_0837IbnHijjaHamawi.DhaylThamaratAwraq.JK009204BK2-ara1"",""openiti_dv_0837IbnHijjaHamawi.DhaylThamaratAwraq.Shamela0011056BK2-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0837IbnHijjaHamawi.KhizanatAdab,openiti_work_0837IbnHijjaHamawi.KhizanatAdab,2,"[""openiti_dv_0837IbnHijjaHamawi.KhizanatAdab.JK001305-ara1"",""openiti_dv_0837IbnHijjaHamawi.KhizanatAdab.Shamela0008675-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0837IbnHijjaHamawi.QahwatInsha,openiti_work_0837IbnHijjaHamawi.QahwatInsha,2,"[""openiti_dv_0837IbnHijjaHamawi.QahwatInsha.Kraken220413030901-ara1"",""openiti_dv_0837IbnHijjaHamawi.QahwatInsha.MMS00006-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0837IbnHijjaHamawi.ThamaratAwraq,openiti_work_0837IbnHijjaHamawi.ThamaratAwraq,2,"[""openiti_dv_0837IbnHijjaHamawi.ThamaratAwraq.JK009204BK1-ara1"",""openiti_dv_0837IbnHijjaHamawi.ThamaratAwraq.Shamela0011056BK1-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0840IbnWazirYamani.ItharHaqq,openiti_work_0840IbnWazirYamani.ItharHaqq,3,"[""openiti_dv_0840IbnWazirYamani.ItharHaqq.JK000966-ara1"",""openiti_dv_0840IbnWazirYamani.ItharHaqq.ShamAY0001238-ara1"",""openiti_dv_0840IbnWazirYamani.ItharHaqq.Shamela0005937-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0840IbnWazirYamani.RawdBasim,openiti_work_0840IbnWazirYamani.RawdBasim,3,"[""openiti_dv_0840IbnWazirYamani.RawdBasim.ShamAY0000028-ara1"",""openiti_dv_0840IbnWazirYamani.RawdBasim.Shamela0036427-ara1"",""openiti_dv_0840IbnWazirYamani.RawdBasim.Zaydiyya0000084-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0840MahdiAhmadIbnYahyaHasani.MatnAzhar,openiti_work_0840MahdiAhmadIbnYahyaHasani.MatnAzhar,2,"[""openiti_dv_0840MahdiAhmadIbnYahyaHasani.MatnAzhar.Zaydiyya0000060-ara1"",""openiti_dv_0840MahdiAhmadIbnYahyaHasani.MatnAzhar.Zaydiyya0000489-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0840ShihabDinBusiri.MisbahZujaja,openiti_work_0840ShihabDinBusiri.MisbahZujaja,3,"[""openiti_dv_0840ShihabDinBusiri.MisbahZujaja.JK000312-ara1"",""openiti_dv_0840ShihabDinBusiri.MisbahZujaja.ShamAY0034128-ara1"",""openiti_dv_0840ShihabDinBusiri.MisbahZujaja.Shamela0005635-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0841BurhanDinSibtIbnCajami.Ightibat,openiti_work_0841BurhanDinSibtIbnCajami.Ightibat,2,"[""openiti_dv_0841BurhanDinSibtIbnCajami.Ightibat.JK000246-ara1"",""openiti_dv_0841BurhanDinSibtIbnCajami.Ightibat.Shamela0000130-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0841BurhanDinSibtIbnCajami.KashfHathith,openiti_work_0841BurhanDinSibtIbnCajami.KashfHathith,3,"[""openiti_dv_0841BurhanDinSibtIbnCajami.KashfHathith.JK000495-ara1"",""openiti_dv_0841BurhanDinSibtIbnCajami.KashfHathith.Shamela0005832-ara1"",""openiti_dv_0841BurhanDinSibtIbnCajami.KashfHathith.Shia003316-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0841BurhanDinSibtIbnCajami.TabyinLiAsma,openiti_work_0841BurhanDinSibtIbnCajami.TabyinLiAsma,4,"[""openiti_dv_0841BurhanDinSibtIbnCajami.TabyinLiAsma.JK000501-ara1"",""openiti_dv_0841BurhanDinSibtIbnCajami.TabyinLiAsma.ShamAY0034616-ara1"",""openiti_dv_0841BurhanDinSibtIbnCajami.TabyinLiAsma.Shamela0001187-ara1"",""openiti_dv_0841BurhanDinSibtIbnCajami.TabyinLiAsma.Shia003315-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0842IbnNasirDinDimashqi.MajlisFiHadithJabir,openiti_work_0842IbnNasirDinDimashqi.MajlisFiHadithJabir,4,"[""openiti_dv_0842IbnNasirDinDimashqi.MajlisFiHadithJabir.JK000591-ara1"",""openiti_dv_0842IbnNasirDinDimashqi.MajlisFiHadithJabir.ShamAY0033624-ara1"",""openiti_dv_0842IbnNasirDinDimashqi.MajlisFiHadithJabir.Shamela0009605-ara1"",""openiti_dv_0842IbnNasirDinDimashqi.MajlisFiHadithJabir.Shia002239-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0842IbnNasirDinDimashqi.RaddWafir,openiti_work_0842IbnNasirDinDimashqi.RaddWafir,2,"[""openiti_dv_0842IbnNasirDinDimashqi.RaddWafir.JK000366-ara1"",""openiti_dv_0842IbnNasirDinDimashqi.RaddWafir.Shamela0006660-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0842IbnNasirDinDimashqi.SalwatKaib,openiti_work_0842IbnNasirDinDimashqi.SalwatKaib,2,"[""openiti_dv_0842IbnNasirDinDimashqi.SalwatKaib.JK007020-ara1"",""openiti_dv_0842IbnNasirDinDimashqi.SalwatKaib.Shamela0006594-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0842IbnNasirDinDimashqi.TawdihMushtabih,openiti_work_0842IbnNasirDinDimashqi.TawdihMushtabih,2,"[""openiti_dv_0842IbnNasirDinDimashqi.TawdihMushtabih.JK007097-ara1"",""openiti_dv_0842IbnNasirDinDimashqi.TawdihMushtabih.Shamela0005812-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0843IbnIsmacilJadhbati.DurraGharra,openiti_work_0843IbnIsmacilJadhbati.DurraGharra,2,"[""openiti_dv_0843IbnIsmacilJadhbati.DurraGharra.JK007010-ara1"",""openiti_dv_0843IbnIsmacilJadhbati.DurraGharra.Shamela0009683-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0843IbnKhatibNasiriyya.DurrMuntakhab,openiti_work_0843IbnKhatibNasiriyya.DurrMuntakhab,2,"[""openiti_dv_0843IbnKhatibNasiriyya.DurrMuntakhab.Kraken22021606122503-ara1"",""openiti_dv_0843IbnKhatibNasiriyya.DurrMuntakhab.MMS00008-ara1""]",Same OpenITI work URI; retain versions separately.
dup_openiti_work_0844IbnHusaynIbnRaslanRamli.ZubadFiFiqh,openiti_work_0844IbnHusaynIbnRaslanRamli.ZubadFiFiqh,2,"[""openiti_dv_0844IbnHusaynIbnRaslanRamli.ZubadFiFiqh.JK000209-ara1"",""openiti_dv_0844IbnHusaynIbnRaslanRamli.ZubadFiFiqh.Shamela0022364-ara1""]",Same OpenITI work URI; retain versions separately.
