digital_version_id,work_id,edition_id_if_known,provider,provider_record_id,canonical_landing_url,read_online_url,direct_file_url,api_url,repository_url,openiti_uri,archive_identifier,doi,handle,urn,iiif_manifest,format,file_size_if_known,page_count_if_known,volume_number,ocr_available,ocr_quality,searchable_text,table_of_contents_available,chapter_structure_available,checksum_if_provider_gives_it,reading_capability,reading_capability_reason,viewer_strategy,download_capability,rights_status,rights_notes,local_storage_recommendation,storage_condition,ingestion_priority
openiti_dv_0725BaybarsMansuri.TuhfaMulukiyya.Kraken220413030958-ara1,openiti_work_0725BaybarsMansuri.TuhfaMulukiyya,openiti_edition_Kraken220413030958,OpenITI / KITAB Project,0725BaybarsMansuri.TuhfaMulukiyya.Kraken220413030958-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725BaybarsMansuri/0725BaybarsMansuri.TuhfaMulukiyya/0725BaybarsMansuri.TuhfaMulukiyya.Kraken220413030958-ara1.completed,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725BaybarsMansuri/0725BaybarsMansuri.TuhfaMulukiyya/0725BaybarsMansuri.TuhfaMulukiyya.Kraken220413030958-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725BaybarsMansuri/0725BaybarsMansuri.TuhfaMulukiyya/0725BaybarsMansuri.TuhfaMulukiyya.Kraken220413030958-ara1.completed,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725BaybarsMansuri.TuhfaMulukiyya.Kraken220413030958-ara1,,,,,,TXT_MARKDOWN,,,,True,OCR_NEEDS_REVIEW,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P2
openiti_dv_0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1,openiti_work_0725BaybarsMansuri.ZubdatFikra,openiti_edition_GVDB20201027,OpenITI / KITAB Project,0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725BaybarsMansuri/0725BaybarsMansuri.ZubdatFikra/0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1.mARkdown,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725BaybarsMansuri/0725BaybarsMansuri.ZubdatFikra/0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1.mARkdown,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725BaybarsMansuri/0725BaybarsMansuri.ZubdatFikra/0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1.mARkdown,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725BaybarsMansuri.ZubdatFikra.GVDB20201027-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0725CabbasiSafadi.AtharUwal.AOCP2023092779-ara1,openiti_work_0725CabbasiSafadi.AtharUwal,openiti_edition_AOCP2023092779,OpenITI / KITAB Project,0725CabbasiSafadi.AtharUwal.AOCP2023092779-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725CabbasiSafadi/0725CabbasiSafadi.AtharUwal/0725CabbasiSafadi.AtharUwal.AOCP2023092779-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725CabbasiSafadi/0725CabbasiSafadi.AtharUwal/0725CabbasiSafadi.AtharUwal.AOCP2023092779-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725CabbasiSafadi/0725CabbasiSafadi.AtharUwal/0725CabbasiSafadi.AtharUwal.AOCP2023092779-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725CabbasiSafadi.AtharUwal.AOCP2023092779-ara1,,,,,,TXT_MARKDOWN,,,,True,OCR_NEEDS_REVIEW,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P2
openiti_dv_0725CabbasiSafadi.NuzhatMalikWaMamluk.Sham19Y0016364-ara1,openiti_work_0725CabbasiSafadi.NuzhatMalikWaMamluk,openiti_edition_Sham19Y0016364,OpenITI / KITAB Project,0725CabbasiSafadi.NuzhatMalikWaMamluk.Sham19Y0016364-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725CabbasiSafadi/0725CabbasiSafadi.NuzhatMalikWaMamluk/0725CabbasiSafadi.NuzhatMalikWaMamluk.Sham19Y0016364-ara1.completed,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725CabbasiSafadi/0725CabbasiSafadi.NuzhatMalikWaMamluk/0725CabbasiSafadi.NuzhatMalikWaMamluk.Sham19Y0016364-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725CabbasiSafadi/0725CabbasiSafadi.NuzhatMalikWaMamluk/0725CabbasiSafadi.NuzhatMalikWaMamluk.Sham19Y0016364-ara1.completed,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725CabbasiSafadi.NuzhatMalikWaMamluk.Sham19Y0016364-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0725CabdAllahSiwasi.CumdatFuhul.ArabCommAph052132655Vols-ara1,openiti_work_0725CabdAllahSiwasi.CumdatFuhul,,OpenITI / KITAB Project,0725CabdAllahSiwasi.CumdatFuhul.ArabCommAph052132655Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725CabdAllahSiwasi/0725CabdAllahSiwasi.CumdatFuhul/0725CabdAllahSiwasi.CumdatFuhul.ArabCommAph052132655Vols-ara1.completed,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725CabdAllahSiwasi/0725CabdAllahSiwasi.CumdatFuhul/0725CabdAllahSiwasi.CumdatFuhul.ArabCommAph052132655Vols-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725CabdAllahSiwasi/0725CabdAllahSiwasi.CumdatFuhul/0725CabdAllahSiwasi.CumdatFuhul.ArabCommAph052132655Vols-ara1.completed,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725CabdAllahSiwasi.CumdatFuhul.ArabCommAph052132655Vols-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0725IbnCidhariMarrakushi.BayanMughrib.JK010773-ara1,openiti_work_0725IbnCidhariMarrakushi.BayanMughrib,,OpenITI / KITAB Project,0725IbnCidhariMarrakushi.BayanMughrib.JK010773-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725IbnCidhariMarrakushi/0725IbnCidhariMarrakushi.BayanMughrib/0725IbnCidhariMarrakushi.BayanMughrib.JK010773-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725IbnCidhariMarrakushi/0725IbnCidhariMarrakushi.BayanMughrib/0725IbnCidhariMarrakushi.BayanMughrib.JK010773-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725IbnCidhariMarrakushi/0725IbnCidhariMarrakushi.BayanMughrib/0725IbnCidhariMarrakushi.BayanMughrib.JK010773-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725IbnCidhariMarrakushi.BayanMughrib.JK010773-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0725IbnCidhariMarrakushi.BayanMughrib.Shamela0011782-ara1,openiti_work_0725IbnCidhariMarrakushi.BayanMughrib,openiti_edition_Shamela0011782,OpenITI / KITAB Project,0725IbnCidhariMarrakushi.BayanMughrib.Shamela0011782-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725IbnCidhariMarrakushi/0725IbnCidhariMarrakushi.BayanMughrib/0725IbnCidhariMarrakushi.BayanMughrib.Shamela0011782-ara1.completed,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725IbnCidhariMarrakushi/0725IbnCidhariMarrakushi.BayanMughrib/0725IbnCidhariMarrakushi.BayanMughrib.Shamela0011782-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725IbnCidhariMarrakushi/0725IbnCidhariMarrakushi.BayanMughrib/0725IbnCidhariMarrakushi.BayanMughrib.Shamela0011782-ara1.completed,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725IbnCidhariMarrakushi.BayanMughrib.Shamela0011782-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0725ShihabDinMahmudAbuThana.HusnTawassul.Kraken220413030940-ara1,openiti_work_0725ShihabDinMahmudAbuThana.HusnTawassul,openiti_edition_Kraken220413030940,OpenITI / KITAB Project,0725ShihabDinMahmudAbuThana.HusnTawassul.Kraken220413030940-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725ShihabDinMahmudAbuThana/0725ShihabDinMahmudAbuThana.HusnTawassul/0725ShihabDinMahmudAbuThana.HusnTawassul.Kraken220413030940-ara1.completed,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725ShihabDinMahmudAbuThana/0725ShihabDinMahmudAbuThana.HusnTawassul/0725ShihabDinMahmudAbuThana.HusnTawassul.Kraken220413030940-ara1.completed,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725ShihabDinMahmudAbuThana/0725ShihabDinMahmudAbuThana.HusnTawassul/0725ShihabDinMahmudAbuThana.HusnTawassul.Kraken220413030940-ara1.completed,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725ShihabDinMahmudAbuThana.HusnTawassul.Kraken220413030940-ara1,,,,,,TXT_MARKDOWN,,,,True,OCR_NEEDS_REVIEW,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P2
openiti_dv_0725ShihabDinMahmudAbuThana.ManazilAlbab.Kraken220802161443-ara1,openiti_work_0725ShihabDinMahmudAbuThana.ManazilAlbab,,OpenITI / KITAB Project,0725ShihabDinMahmudAbuThana.ManazilAlbab.Kraken220802161443-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725ShihabDinMahmudAbuThana/0725ShihabDinMahmudAbuThana.ManazilAlbab/0725ShihabDinMahmudAbuThana.ManazilAlbab.Kraken220802161443-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0725ShihabDinMahmudAbuThana/0725ShihabDinMahmudAbuThana.ManazilAlbab/0725ShihabDinMahmudAbuThana.ManazilAlbab.Kraken220802161443-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0725ShihabDinMahmudAbuThana/0725ShihabDinMahmudAbuThana.ManazilAlbab/0725ShihabDinMahmudAbuThana.ManazilAlbab.Kraken220802161443-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0725ShihabDinMahmudAbuThana.ManazilAlbab.Kraken220802161443-ara1,,,,,,TXT_MARKDOWN,,,,True,OCR_NEEDS_REVIEW,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P2
openiti_dv_0726CallamaHilli.BabHadiCashar.Rafed0002478-ara1,openiti_work_0726CallamaHilli.BabHadiCashar,openiti_edition_Rafed0002478,OpenITI / KITAB Project,0726CallamaHilli.BabHadiCashar.Rafed0002478-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.BabHadiCashar/0726CallamaHilli.BabHadiCashar.Rafed0002478-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.BabHadiCashar/0726CallamaHilli.BabHadiCashar.Rafed0002478-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.BabHadiCashar/0726CallamaHilli.BabHadiCashar.Rafed0002478-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.BabHadiCashar.Rafed0002478-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.IdahIshtibah.Masaha003516-ara1,openiti_work_0726CallamaHilli.IdahIshtibah,openiti_edition_Masaha003516,OpenITI / KITAB Project,0726CallamaHilli.IdahIshtibah.Masaha003516-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IdahIshtibah/0726CallamaHilli.IdahIshtibah.Masaha003516-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IdahIshtibah/0726CallamaHilli.IdahIshtibah.Masaha003516-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IdahIshtibah/0726CallamaHilli.IdahIshtibah.Masaha003516-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.IdahIshtibah.Masaha003516-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.IdahIshtibah.Shia002939-ara1,openiti_work_0726CallamaHilli.IdahIshtibah,openiti_edition_Shia002939,OpenITI / KITAB Project,0726CallamaHilli.IdahIshtibah.Shia002939-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IdahIshtibah/0726CallamaHilli.IdahIshtibah.Shia002939-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IdahIshtibah/0726CallamaHilli.IdahIshtibah.Shia002939-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IdahIshtibah/0726CallamaHilli.IdahIshtibah.Shia002939-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.IdahIshtibah.Shia002939-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.IrshadAdhhan.Masaha000749Vols-ara1,openiti_work_0726CallamaHilli.IrshadAdhhan,,OpenITI / KITAB Project,0726CallamaHilli.IrshadAdhhan.Masaha000749Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Masaha000749Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Masaha000749Vols-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Masaha000749Vols-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.IrshadAdhhan.Masaha000749Vols-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.IrshadAdhhan.Shia000066Vols-ara1,openiti_work_0726CallamaHilli.IrshadAdhhan,openiti_edition_Shia000066Vols,OpenITI / KITAB Project,0726CallamaHilli.IrshadAdhhan.Shia000066Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Shia000066Vols-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Shia000066Vols-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Shia000066Vols-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.IrshadAdhhan.Shia000066Vols-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.IrshadAdhhan.Shia000182VolsBK1-ara1,openiti_work_0726CallamaHilli.IrshadAdhhan,openiti_edition_Shia000182VolsBK1,OpenITI / KITAB Project,0726CallamaHilli.IrshadAdhhan.Shia000182VolsBK1-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Shia000182VolsBK1-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Shia000182VolsBK1-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.IrshadAdhhan/0726CallamaHilli.IrshadAdhhan.Shia000182VolsBK1-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.IrshadAdhhan.Shia000182VolsBK1-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.KashfMurad.Shia004016-ara1,openiti_work_0726CallamaHilli.KashfMurad,openiti_edition_Shia004016,OpenITI / KITAB Project,0726CallamaHilli.KashfMurad.Shia004016-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004016-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004016-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004016-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.KashfMurad.Shia004016-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.KashfMurad.Shia004017-ara1,openiti_work_0726CallamaHilli.KashfMurad,openiti_edition_Shia004017,OpenITI / KITAB Project,0726CallamaHilli.KashfMurad.Shia004017-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004017-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004017-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004017-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.KashfMurad.Shia004017-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
openiti_dv_0726CallamaHilli.KashfMurad.Shia004018-ara1,openiti_work_0726CallamaHilli.KashfMurad,openiti_edition_Shia004018,OpenITI / KITAB Project,0726CallamaHilli.KashfMurad.Shia004018-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004018-ara1,https://github.com/OpenITI/RELEASE/blob/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004018-ara1,https://raw.githubusercontent.com/OpenITI/RELEASE/v2025.1.9/data/0726CallamaHilli/0726CallamaHilli.KashfMurad/0726CallamaHilli.KashfMurad.Shia004018-ara1,,https://github.com/OpenITI/RELEASE/tree/v2025.1.9,0726CallamaHilli.KashfMurad.Shia004018-ara1,,,,,,TXT_MARKDOWN,,,,False,NOT_OCR_FLAGGED_BY_PROVIDER,True,UNVERIFIED,OPENITI_MARKUP_PRESENT_OR_UNVERIFIED_BY_VERSION,,CAN_IMPORT_TEXT,Machine-readable OpenITI version; preserve original; not a critical-edition claim.,TEXT_READER,DOWNLOAD_ALLOWED,CLEARED_WITH_ATTRIBUTION,CC BY-NC-SA 4.0; no commercial permission by default.,HOST_ON_PROJECT_STORAGE,Only when deployment/use complies with CC BY-NC-SA 4.0.,P1
