person_id,canonical_name_ar,canonical_name_en,kunya,nisba,known_as,birth_year_hijri,death_year_hijri,birth_year_ce,death_year_ce,era,region,roles,schools,teachers,students,works_count,authority_ids,wikidata_id,viaf_id,isni_id,openiti_person_id,biography_sources
0749ZaynDinIbnWardi,زين الدين ابن الوردي,Zayn Din Ibn Wardi,NULL,NULL,Zayn al-Dīn Ibn al-Wardī,NULL,0749,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,0749ZaynDinIbnWardi,OpenITI 2025.1.9
0750AbuHafsQazwini,القزويني,Abu Hafs Qazwini,NULL,NULL,al-Qazwīnī,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750AbuHafsQazwini,OpenITI 2025.1.9
0750Anonymous,مؤلف مجهول,Anonymous,NULL,NULL,Muʾallif majhūl,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0750Anonymous,OpenITI 2025.1.9
0750HamdAllahMustawfi,NULL,Hamd Allah Mustawfi,NULL,NULL,NULL,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750HamdAllahMustawfi,OpenITI 2025.1.9
0750IbnLuyunTujibi,ابن ليون,Ibn Luyun Tujibi,NULL,NULL,Ibn Luyūn,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750IbnLuyunTujibi,OpenITI 2025.1.9
0750IbnQasimKilani,الكيلاني,Ibn Qasim Kilani,NULL,NULL,NULL,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750IbnQasimKilani,OpenITI 2025.1.9
0750IbnTurkamani,ابن التركماني,Ibn Turkamani,NULL,NULL,NULL,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750IbnTurkamani,OpenITI 2025.1.9
0750IbnYusufZarandi,جمال الدين محمد بن يوسف الزرندي الحنفي‏,Ibn Yusuf Zarandi,NULL,NULL,NULL,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0750IbnYusufZarandi,OpenITI 2025.1.9
0750IsmacilJaytali,اسماعيل الجيتلي,Ismacil Jaytali,NULL,NULL,Ismāʿīl al-Jaytalī,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0750IsmacilJaytali,OpenITI 2025.1.9
0750MahmudIbnCuthman,محمود بن عثمان,Mahmud Ibn Cuthman,NULL,NULL,Maḥmūd b. ʿUṯmān,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750MahmudIbnCuthman,OpenITI 2025.1.9
0750PseudoIbnFuwati,ابن الفوطي الزائف,Pseudo Ibn Fuwati,NULL,NULL,Ibn al-Fuwaṭī al-zāʾif,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750PseudoIbnFuwati,OpenITI 2025.1.9
0750SafiDinHilli,صفي الدين الحلي,Safi Din Hilli,NULL,NULL,NULL,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750SafiDinHilli,OpenITI 2025.1.9
0750SafiKahhal,NULL,Safi Kahhal,NULL,NULL,NULL,NULL,0750,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0750SafiKahhal,OpenITI 2025.1.9
0751IbnQayyimJawziyya,ابن القيم الجوزية,Ibn Qayyim Jawziyya,NULL,NULL,Ibn al-Qayyim al-Jawziyyaŧ,NULL,0751,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,44,NULL,NULL,NULL,NULL,0751IbnQayyimJawziyya,OpenITI 2025.1.9
0752AkhtasanDihlawi,NULL,Akhtasan Dihlawi,NULL,NULL,NULL,NULL,0752,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0752AkhtasanDihlawi,OpenITI 2025.1.9
0753CizzDinJaldaki,عز الدين الجلدكي,Cizz Din Jaldaki,NULL,NULL,ʿIzz al-Dīn al-Ǧaldakī,NULL,0753,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0753CizzDinJaldaki,OpenITI 2025.1.9
0755AbuFathSamiri,أبو الفتح السامري,Abu Fath Samiri,NULL,NULL,Abū al-Fatḥ al-Sāmirī,NULL,0755,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0755AbuFathSamiri,OpenITI 2025.1.9
0755NajmDinZahdari,نجم الدين جعفر بن زهدري الحلي,Najm Din Zahdari,NULL,NULL,NULL,NULL,0755,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0755NajmDinZahdari,OpenITI 2025.1.9
0756CadudDinIji,عضد الدين الإيجي,Cadud Din Iji,NULL,NULL,ʿAḍud al-Dīn al-Īǧī,NULL,0756,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,0756CadudDinIji,OpenITI 2025.1.9
0756IbnYusufSaminHalabi,أبو العباس، شهاب الدين، أحمد بن يوسف بن عبد الدائم المعروف بالسمين الحلبي (المتوفى: 756 ه),Ibn Yusuf Samin Halabi,NULL,NULL,NULL,NULL,0756,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0756IbnYusufSaminHalabi,OpenITI 2025.1.9
0756TaqiDinSubki,تقي الدين السبكي,Taqi Din Subki,NULL,NULL,Taqī al-dīn al-Subkī,NULL,0756,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,0756TaqiDinSubki,OpenITI 2025.1.9
0758MaryamSittQudatHanbaliyya,مريم الحنبلية,Maryam Sitt Qudat Hanbaliyya,NULL,NULL,NULL,NULL,0758,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0758MaryamSittQudatHanbaliyya,OpenITI 2025.1.9
0758NajmDinTarsusi,نجم الدين ابراهيم بن علي الطرسوسي,Najm Din Tarsusi,NULL,NULL,Naǧm al-Dīn Ibrāhīm b. ʿAlī al-Ṭarasūsī,NULL,0758,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0758NajmDinTarsusi,OpenITI 2025.1.9
0759AbuCabdAllahMaqqari,المققري,Abu Cabd Allah Maqqari,NULL,NULL,al-Maqqarī,NULL,0759,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0759AbuCabdAllahMaqqari,OpenITI 2025.1.9
0759MufaddalIbnAbiFadail,المفضل ابن أبي الفضائل,Mufaddal Ibn Abi Fadail,NULL,NULL,al-Mufaḍḍal Ibn abī al-Faḍāʾil,NULL,0759,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0759MufaddalIbnAbiFadail,OpenITI 2025.1.9
0759Yusufi,اليوسفي,Yusufi,NULL,NULL,al-Yūsufī,NULL,0759,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0759Yusufi,OpenITI 2025.1.9
0761IbnKaykaldiCalai,صلاح الدين العلائي,Ibn Kaykaldi Calai,NULL,NULL,NULL,NULL,0761,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,0761IbnKaykaldiCalai,OpenITI 2025.1.9
0761JamalDinIbnHisham,عبد الله بن يوسف بن أحمد بن عبد الله ابن يوسف، أبو محمد، جمال الدين، ابن هشام (المتوفى: 761هـ),Jamal Din Ibn Hisham,NULL,NULL,NULL,NULL,0761,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,12,NULL,NULL,NULL,NULL,0761JamalDinIbnHisham,OpenITI 2025.1.9
0761ShamsDinAflaki,NULL,Shams Din Aflaki,NULL,NULL,NULL,NULL,0761,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0761ShamsDinAflaki,OpenITI 2025.1.9
0762IbnDurayhim,ابن الدريهم,Ibn Durayhim,NULL,NULL,Ibn al-Durayhim,NULL,0762,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0762IbnDurayhim,OpenITI 2025.1.9
0762IbnYusufZaylaci,عبدالله بن يوسف أبو محمد الحنفي الزيلعي,Ibn Yusuf Zaylaci,NULL,NULL,NULL,NULL,0762,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0762IbnYusufZaylaci,OpenITI 2025.1.9
0762MughultayIbnQilij,مغلطاي ابن قليج,Mughultay Ibn Qilij,NULL,NULL,Muġulṭāy ibn Qilīǧ,NULL,0762,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,0762MughultayIbnQilij,OpenITI 2025.1.9
0763IbnCaliShabanakarai,NULL,Ibn Cali Shabanakarai,NULL,NULL,NULL,NULL,0763,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0763IbnCaliShabanakarai,OpenITI 2025.1.9
0763IbnHudhaylAndalusi,علي بن عبد الرحمن بن هذيل الفزاري الأندلسي (المتوفى: بعد 763هـ),Ibn Hudhayl Andalusi,NULL,NULL,NULL,NULL,0763,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0763IbnHudhaylAndalusi,OpenITI 2025.1.9
0763IbnMuflihMaqdisi,الإمام أبي عبد الله محمد بن مفلح المقدسي,Ibn Muflih Maqdisi,NULL,NULL,NULL,NULL,0763,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,0763IbnMuflihMaqdisi,OpenITI 2025.1.9
0763IbnNaqqash,ابن النققاش,Ibn Naqqash,NULL,NULL,Ibn al-Naqqāš,NULL,0763,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0763IbnNaqqash,OpenITI 2025.1.9
0763KhajuKirmani,كهواجو كرماني,Khaju Kirmani,NULL,NULL,Khwājū Kirmānī,NULL,0763,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0763KhajuKirmani,OpenITI 2025.1.9
0764BahaDinIkhmimi,NULL,Baha Din Ikhmimi,NULL,NULL,NULL,NULL,0764,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0764BahaDinIkhmimi,OpenITI 2025.1.9
0764IbnShakirKutubi,محمد بن شاكر بن أحمد الكتبي,Ibn Shakir Kutubi,NULL,NULL,NULL,NULL,0764,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0764IbnShakirKutubi,OpenITI 2025.1.9
0764Safadi,الصفدي,Safadi,NULL,NULL,al-Ṣafadī,NULL,0764,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,11,NULL,NULL,NULL,NULL,0764Safadi,OpenITI 2025.1.9
0765AbuMahasinHusayni,شمس الدين أبو المحاسن محمد بن علي بن الحسن الحسيني,Abu Mahasin Husayni,NULL,NULL,NULL,NULL,0765,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,0765AbuMahasinHusayni,OpenITI 2025.1.9
0765MuhammadWafa,محمد وفا,Muhammad Wafa,NULL,NULL,Muḥammad Wafā,NULL,0765,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0765MuhammadWafa,OpenITI 2025.1.9
0766QutbDinRazi,قطب الدين محمد بن محمد الرازي (المتوفى: 766ه),Qutb Din Razi,NULL,NULL,NULL,NULL,0766,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0766QutbDinRazi,OpenITI 2025.1.9
0767BurhanDinIbnQayyim,البرهان ابن قيم الجوزية (المتوفى: 767 ه),Burhan Din Ibn Qayyim,NULL,NULL,NULL,NULL,0767,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0767BurhanDinIbnQayyim,OpenITI 2025.1.9
0767CizzDinIbnJamaca,عز الدين بن جماعة الكتاني,Cizz Din Ibn Jamaca,NULL,NULL,NULL,NULL,0767,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0767CizzDinIbnJamaca,OpenITI 2025.1.9
0767IbnCisaBalawi,أبو يزيد خالد بن عيسى بن أحمد خالد بن عيسى البلوي,Ibn Cisa Balawi,NULL,NULL,NULL,NULL,0767,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0767IbnCisaBalawi,OpenITI 2025.1.9
0767KhalilIbnIshaq,خليل بن اسحاق,Khalil Ibn Ishaq,NULL,NULL,Ḫalīl b. Isḥāq,NULL,0767,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0767KhalilIbnIshaq,OpenITI 2025.1.9
0768IbnMuhammadTaqiDinBaclabakki,تقي الدين محمد بن محمد بن عيسى البعلبكي (المتوفى: 768هـ),Ibn Muhammad Taqi Din Baclabakki,NULL,NULL,NULL,NULL,0768,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0768IbnMuhammadTaqiDinBaclabakki,OpenITI 2025.1.9
0768IbnNubataShacir,ابن نباتة المصري,Ibn Nubata Shacir,NULL,NULL,NULL,NULL,0768,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0768IbnNubataShacir,OpenITI 2025.1.9
0768IbrahimIbnCabdAllahIbnHajj,ابراهيم بن عبد الله ابن الحاج,Ibrahim Ibn Cabd Allah Ibn Hajj,NULL,NULL,Ibrāhīm b. ʿAbd Allāh Ibn al-Ḥājj,NULL,0768,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0768IbrahimIbnCabdAllahIbnHajj,OpenITI 2025.1.9
0768Yafici,اليافعي,Yafici,NULL,NULL,al-Yāfiʿī,NULL,0768,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0768Yafici,OpenITI 2025.1.9
0769IbnCabdAllahTaqiDinShibli,بدر الدين أبو عبد الله محمد بن عبد الله الشبلي الحنفي,Ibn Cabd Allah Taqi Din Shibli,NULL,NULL,NULL,NULL,0769,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0769IbnCabdAllahTaqiDinShibli,OpenITI 2025.1.9
0769IbnCaqilBahaDinMisri,ابن عقيل,Ibn Caqil Baha Din Misri,NULL,NULL,NULL,NULL,0769,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0769IbnCaqilBahaDinMisri,OpenITI 2025.1.9
0769IbnFarhunBadrDin,ابن فرحون، بدر الدين,Ibn Farhun Badr Din,NULL,NULL,NULL,NULL,0769,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0769IbnFarhunBadrDin,OpenITI 2025.1.9
0769IbnLuluShihabDinIbnNaqibShafici,أحمد بن لؤلؤ بن عبد الله الرومي، أبو العباس، شهاب الدين ابن النقيب الشافعي (المتوفى: 769هـ),Ibn Lulu Shihab Din Ibn Naqib Shafici,NULL,NULL,NULL,NULL,0769,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0769IbnLuluShihabDinIbnNaqibShafici,OpenITI 2025.1.9
0770IbnCabdMalikMurjani,عبد الله بن عبد الملك المرجاني,Ibn Cabd Malik Murjani,NULL,NULL,NULL,NULL,0770,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0770IbnCabdMalikMurjani,OpenITI 2025.1.9
0770IbnCallamaHilli,ابن العلامة,Ibn Callama Hilli,NULL,NULL,NULL,NULL,0770,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0770IbnCallamaHilli,OpenITI 2025.1.9
0770IbnMuhammadFayyumiHamawi,ابن محمد الفيومي الحموي,Ibn Muhammad Fayyumi Hamawi,NULL,NULL,Ibn Muḥammad al-Fayyūmī al-Ḥamawī,NULL,0770,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0770IbnMuhammadFayyumiHamawi,OpenITI 2025.1.9
0771SharifTilimsani,أبو عبد الله محمد بن أحمد الحسني التلمساني (المتوفى: 771),Sharif Tilimsani,NULL,NULL,NULL,NULL,0771,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0771SharifTilimsani,OpenITI 2025.1.9
0771TajDinSubki,السبكي,Taj Din Subki,NULL,NULL,al-Subkī,NULL,0771,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,0771TajDinSubki,OpenITI 2025.1.9
0772IbnHasanJamalDinIsnawi,عبد الرحيم بن الحسن بن علي الإسنوي الشافعي، أبو محمد، جمال الدين (المتوفى: 772ه),Ibn Hasan Jamal Din Isnawi,NULL,NULL,NULL,NULL,0772,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,0772IbnHasanJamalDinIsnawi,OpenITI 2025.1.9
0772ShamsDinHanbaliZarqashi,شمس الدين أبي عبد الله محمد بن عبد الله الزركشي المصري الحنبلي,Shams Din Hanbali Zarqashi,NULL,NULL,NULL,NULL,0772,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0772ShamsDinHanbaliZarqashi,OpenITI 2025.1.9
0773BahaDinSubki,السبكي، بهاء الدين,Baha Din Subki,NULL,NULL,NULL,NULL,0773,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0773BahaDinSubki,OpenITI 2025.1.9
0773IbnIshaqSirajDinGhaznawi,أبو حفص الغزنوي,Ibn Ishaq Siraj Din Ghaznawi,NULL,NULL,NULL,NULL,0773,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0773IbnIshaqSirajDinGhaznawi,OpenITI 2025.1.9
0773IbnMusaRahuni,يحيى بن موسى الرهوني,Ibn Musa Rahuni,NULL,NULL,NULL,NULL,0773,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0773IbnMusaRahuni,OpenITI 2025.1.9
0774CabdMajidTabrizi,عبد المجيد التبريزي,Cabd Majid Tabrizi,NULL,NULL,ʿAbd al-Maǧīd al-Tabrīzī,NULL,0774,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0774CabdMajidTabrizi,OpenITI 2025.1.9
0774IbnKathir,ابن كثير,Ibn Kathir,NULL,NULL,Ibn Kaṯīr,NULL,0774,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,16,NULL,NULL,NULL,NULL,0774IbnKathir,OpenITI 2025.1.9
0774IbnMuhammadShamsDinIbnMawsili,محمد بن محمد بن عبد الكريم الموصلي الشافعي,Ibn Muhammad Shams Din Ibn Mawsili,NULL,NULL,NULL,NULL,0774,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0774IbnMuhammadShamsDinIbnMawsili,OpenITI 2025.1.9
0774IbnRaficSallami,تقي الدين محمد بن هجرس بن رافع السلامي (المتوفى: 774هـ),Ibn Rafic Sallami,NULL,NULL,NULL,NULL,0774,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0774IbnRaficSallami,OpenITI 2025.1.9
0775Anonymous,مؤلف مجهول,Anonymous,NULL,NULL,Muʾallif majhūl,NULL,0775,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0775Anonymous,OpenITI 2025.1.9
0775CarifArdabili,NULL,Carif Ardabili,NULL,NULL,NULL,NULL,0775,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0775CarifArdabili,OpenITI 2025.1.9
0775CubaydZakani,عبيد زاكاني,Cubayd Zakani,NULL,NULL,ʿUbayd Zākānī,NULL,0775,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,0775CubaydZakani,OpenITI 2025.1.9
0775IbnAbiWafa,ابن أبي الوفاء,Ibn Abi Wafa,NULL,NULL,Ibn Abī al-Wafāʾ,NULL,0775,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0775IbnAbiWafa,OpenITI 2025.1.9
0776IbnAbiHajala,شهاب الدين أحمد بن أبي حجلة المغربي (المتوفى : 776هـ),Ibn Abi Hajala,NULL,NULL,NULL,NULL,0776,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0776IbnAbiHajala,OpenITI 2025.1.9
0776JamalDinSurramarri,جمال الدين السرمري,Jamal Din Surramarri,NULL,NULL,Ǧamāl al-dīn al-Surramarrī,NULL,0776,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,0776JamalDinSurramarri,OpenITI 2025.1.9
0776LisanDinIbnKhatib,لسان الدين الخطيب,Lisan Din Ibn Khatib,NULL,NULL,NULL,NULL,0776,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,0776LisanDinIbnKhatib,OpenITI 2025.1.9
0776MuhammadIbnHasanWasiti,محمد بن الحسن الواسطي,Muhammad Ibn Hasan Wasiti,NULL,NULL,Muḥammad b. al-Ḥasan al-Wāsiṭī,NULL,0776,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0776MuhammadIbnHasanWasiti,OpenITI 2025.1.9
0778AbuHafsMaraghi,أبو حفص عمر بن حسن بن مزيد بن أميلة بن جمعة المراغي المزي الدمشقي زين الدين (المتوفى: 778هـ),Abu Hafs Maraghi,NULL,NULL,NULL,NULL,0778,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0778AbuHafsMaraghi,OpenITI 2025.1.9
0778BadrDinBacli,محمد بن علي بن أحمد بن عمر بن يعلى، أبو عبد الله، بدر الدين البعلي (المتوفى: 778هـ),Badr Din Bacli,NULL,NULL,NULL,NULL,0778,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,0778BadrDinBacli,OpenITI 2025.1.9
0778IbnMangli,ابن منگلي,Ibn Mangli,NULL,NULL,Ibn Manglī,NULL,0778,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0778IbnMangli,OpenITI 2025.1.9
0778NazirJaysh,محمد بن يوسف بن أحمد، محب الدين الحلبي ثم المصري، المعروف بناظر الجيش (المتوفى: 778 ه),Nazir Jaysh,NULL,NULL,NULL,NULL,0778,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0778NazirJaysh,OpenITI 2025.1.9
0778SalmanSawaji,سلمان ساوجي,Salman Sawaji,NULL,NULL,Salmān Sāwajī,NULL,0778,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,0778SalmanSawaji,OpenITI 2025.1.9
0779IbnBattuta,محمد بن عبد الله بن محمد اللواتي أبو عبد الله,Ibn Battuta,NULL,NULL,NULL,NULL,0779,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0779IbnBattuta,OpenITI 2025.1.9
0779IbnBazzazArdabili,NULL,Ibn Bazzaz Ardabili,NULL,NULL,NULL,NULL,0779,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0779IbnBazzazArdabili,OpenITI 2025.1.9
0779IbnHabibHalabi,الإمام المؤرخ الأديب الحسن بن عمر بن حبيب,Ibn Habib Halabi,NULL,NULL,NULL,NULL,0779,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0779IbnHabibHalabi,OpenITI 2025.1.9
0779IbnYusufAndalusiGharnati,أحمد بن يوسف بن مالك الرعيني الغرناطي ثم البيري، أبو جعفر الأندلسي (المتوفى: 779هـ),Ibn Yusuf Andalusi Gharnati,NULL,NULL,NULL,NULL,0779,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,0779IbnYusufAndalusiGharnati,OpenITI 2025.1.9
0780IbnHasanQurashi,العلامة الكبير يحيى بن الحسن القرشي,Ibn Hasan Qurashi,NULL,NULL,NULL,NULL,0780,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0780IbnHasanQurashi,OpenITI 2025.1.9
0780IbnJabirAndalusi,أبو عبد الله شمس الدين محمد بن أحمد بن علي بن جابر الأندلسي الهواري المالكي (المتوفى: 780ه),Ibn Jabir Andalusi,NULL,NULL,NULL,NULL,0780,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0780IbnJabirAndalusi,OpenITI 2025.1.9
0782Balansi,البلنسي,Balansi,NULL,NULL,al-Balansī,NULL,0782,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0782Balansi,OpenITI 2025.1.9
0782IbnSallar,عبد الوهاب بن يوسف بن إبراهيم، ابن السلار الشافعي (المتوفى: 782هـ),Ibn Sallar,NULL,NULL,NULL,NULL,0782,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0782IbnSallar,OpenITI 2025.1.9
0783IbnHadida,ابن حديدة,Ibn Hadida,NULL,NULL,NULL,NULL,0783,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0783IbnHadida,OpenITI 2025.1.9
0783IbnMajidMaqdisi,يوسف بن ماجد بن أبي المجد المقدسي الحنبلي,Ibn Majid Maqdisi,NULL,NULL,NULL,NULL,0783,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0783IbnMajidMaqdisi,OpenITI 2025.1.9
0784IbnMahmudJalalDinQahiri,جلال الدين، محمد بن محمود بن منكلي بوغا القاهري (المتوفى: 784هـ),Ibn Mahmud Jalal Din Qahiri,NULL,NULL,NULL,NULL,0784,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0784IbnMahmudJalalDinQahiri,OpenITI 2025.1.9
0785IbnMuhammadShamsDinManbiji,أبي عبد الله محمد بن محمد بن محمد المنبجي الحنبلي,Ibn Muhammad Shams Din Manbiji,NULL,NULL,NULL,NULL,0785,NULL,NULL,NULL,NULL,author,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,0785IbnMuhammadShamsDinManbiji,OpenITI 2025.1.9
