duplicate_group_id,work_id,reason,digital_version_ids,count
openiti:0189MuhammadShaybani.HujjaCalaAhlMadina,0189MuhammadShaybani.HujjaCalaAhlMadina,Multiple OpenITI digital versions of one work,0189MuhammadShaybani.HujjaCalaAhlMadina.JK000798-ara1 | 0189MuhammadShaybani.HujjaCalaAhlMadina.Shamela0006161-ara1,2
openiti:0189MuhammadShaybani.JamicSaghir,0189MuhammadShaybani.JamicSaghir,Multiple OpenITI digital versions of one work,0189MuhammadShaybani.JamicSaghir.JK000433-ara1 | 0189MuhammadShaybani.JamicSaghir.Shamela0006160-ara1,2
openiti:0189MuhammadShaybani.Kasb,0189MuhammadShaybani.Kasb,Multiple OpenITI digital versions of one work,0189MuhammadShaybani.Kasb.JK000626-ara1 | 0189MuhammadShaybani.Kasb.Shamela0006163-ara1,2
openiti:0189MuhammadShaybani.Siyar,0189MuhammadShaybani.Siyar,Multiple OpenITI digital versions of one work,0189MuhammadShaybani.Siyar.JK000197-ara1 | 0189MuhammadShaybani.Siyar.Shamela0007231-ara1,2
openiti:0192IbnAhnaf.Diwan,0192IbnAhnaf.Diwan,Multiple OpenITI digital versions of one work,0192IbnAhnaf.Diwan.JK007582-ara1 | 0192IbnAhnaf.Diwan.ShamAY0037818-ara1,2
openiti:0195IbnFudaylDabbi.Duca,0195IbnFudaylDabbi.Duca,Multiple OpenITI digital versions of one work,0195IbnFudaylDabbi.Duca.JK001416-ara1 | 0195IbnFudaylDabbi.Duca.Shamela0023102-ara1,2
openiti:0195MuarrijSadusi.Amthal,0195MuarrijSadusi.Amthal,Multiple OpenITI digital versions of one work,0195MuarrijSadusi.Amthal.JK010673-ara1 | 0195MuarrijSadusi.Amthal.Shamela0000673-ara1,2
openiti:0195MuarrijSadusi.HadhfMinNasabQuraysh,0195MuarrijSadusi.HadhfMinNasabQuraysh,Multiple OpenITI digital versions of one work,0195MuarrijSadusi.HadhfMinNasabQuraysh.JK010496-ara1 | 0195MuarrijSadusi.HadhfMinNasabQuraysh.Shamela0000496-ara1,2
openiti:0197IbnWahbQurashi.JamicFiHadith,0197IbnWahbQurashi.JamicFiHadith,Multiple OpenITI digital versions of one work,0197IbnWahbQurashi.JamicFiHadith.JK007007-ara1 | 0197IbnWahbQurashi.JamicFiHadith.Shamela0001380-ara1,2
openiti:0197IbnWahbQurashi.Qadar,0197IbnWahbQurashi.Qadar,Multiple OpenITI digital versions of one work,0197IbnWahbQurashi.Qadar.JK000316-ara1 | 0197IbnWahbQurashi.Qadar.Shamela0005604-ara1,2
openiti:0197WakicIbnJarrah.NuskhatWakic,0197WakicIbnJarrah.NuskhatWakic,Multiple OpenITI digital versions of one work,0197WakicIbnJarrah.NuskhatWakic.JK000613-ara1 | 0197WakicIbnJarrah.NuskhatWakic.Shamela0023118-ara1 | 0197WakicIbnJarrah.NuskhatWakic.Shia001882-ara1,3
openiti:0197WakicIbnJarrah.Zuhd,0197WakicIbnJarrah.Zuhd,Multiple OpenITI digital versions of one work,0197WakicIbnJarrah.Zuhd.JK011365-ara1 | 0197WakicIbnJarrah.Zuhd.Shamela0021545-ara1,2
openiti:0198AbuNuwasShacir.Diwan,0198AbuNuwasShacir.Diwan,Multiple OpenITI digital versions of one work,0198AbuNuwasShacir.Diwan.JK007586-ara1 | 0198AbuNuwasShacir.Diwan.JK007604-ara1 | 0198AbuNuwasShacir.Diwan.ShamAY0037825-ara1 | 0198AbuNuwasShacir.Diwan.ShamAY0037852-ara1,4
openiti:0198RabicaRaqqi.Diwan,0198RabicaRaqqi.Diwan,Multiple OpenITI digital versions of one work,0198RabicaRaqqi.Diwan.JK007617-ara1 | 0198RabicaRaqqi.Diwan.ShamAY0037920-ara1,2
openiti:0198SufyanIbnCuyayna.JuzFihiHadith,0198SufyanIbnCuyayna.JuzFihiHadith,Multiple OpenITI digital versions of one work,0198SufyanIbnCuyayna.JuzFihiHadith.JK000578-ara1 | 0198SufyanIbnCuyayna.JuzFihiHadith.ShamAY0032777-ara1,2
openiti:0198SufyanIbnCuyayna.JuzHadith,0198SufyanIbnCuyayna.JuzHadith,Multiple OpenITI digital versions of one work,0198SufyanIbnCuyayna.JuzHadith.ShamAY0033618-ara1 | 0198SufyanIbnCuyayna.JuzHadith.ShamAY0033714-ara1 | 0198SufyanIbnCuyayna.JuzHadith.Shamela0026337-ara1 | 0198SufyanIbnCuyayna.JuzHadith.Shia001883-ara1,4
openiti:0200AbuShis.Diwan,0200AbuShis.Diwan,Multiple OpenITI digital versions of one work,0200AbuShis.Diwan.JK007578-ara1 | 0200AbuShis.Diwan.ShamAY0037814-ara1,2
openiti:0200IbnJacfarSadiq.Masail,0200IbnJacfarSadiq.Masail,Multiple OpenITI digital versions of one work,0200IbnJacfarSadiq.Masail.Shia001114-ara1 | 0200IbnJacfarSadiq.Masail.Zaydiyya0000221-ara1,2
openiti:0200SayfIbnCumar.Fitna,0200SayfIbnCumar.Fitna,Multiple OpenITI digital versions of one work,0200SayfIbnCumar.Fitna.JK000397-ara1 | 0200SayfIbnCumar.Fitna.Shamela0007536-ara1 | 0200SayfIbnCumar.Fitna.Shia001884-ara1 | 0200SayfIbnCumar.Fitna.Zaydiyya0000155-ara1,4
openiti:0203CaliRida.Sahifa,0203CaliRida.Sahifa,Multiple OpenITI digital versions of one work,0203CaliRida.Sahifa.Masaha001003-ara1 | 0203CaliRida.Sahifa.Zaydiyya0000121-ara1 | 0203CaliRida.Sahifa.Zaydiyya0000158-ara1,3
openiti:0203YahyaIbnAdam.Kharaj,0203YahyaIbnAdam.Kharaj,Multiple OpenITI digital versions of one work,0203YahyaIbnAdam.Kharaj.JK000258-ara1 | 0203YahyaIbnAdam.Kharaj.Shamela0026647-ara1,2
openiti:0204AbuDawudTayalisi.Musnad,0204AbuDawudTayalisi.Musnad,Multiple OpenITI digital versions of one work,0204AbuDawudTayalisi.Musnad.JK000470-ara1 | 0204AbuDawudTayalisi.Musnad.ShamAY0033930-ara1 | 0204AbuDawudTayalisi.Musnad.Shamela0001456-ara1 | 0204AbuDawudTayalisi.Musnad.Shia001885-ara1,4
openiti:0204IbnKalbi.Asnam,0204IbnKalbi.Asnam,Multiple OpenITI digital versions of one work,0204IbnKalbi.Asnam.JK007059-ara1 | 0204IbnKalbi.Asnam.Shamela0006513-ara1,2
openiti:0204IbnKalbi.JamharatAnsab,0204IbnKalbi.JamharatAnsab,Multiple OpenITI digital versions of one work,0204IbnKalbi.JamharatAnsab.JK010504-ara1 | 0204IbnKalbi.JamharatAnsab.Shamela0000504-ara1,2
openiti:0204IbnKalbi.NasabKhayl,0204IbnKalbi.NasabKhayl,Multiple OpenITI digital versions of one work,0204IbnKalbi.NasabKhayl.JK010576-ara1 | 0204IbnKalbi.NasabKhayl.ShamAY0033800-ara1 | 0204IbnKalbi.NasabKhayl.Shamela0009249-ara1,3
openiti:0204IbnKalbi.NasabMacad,0204IbnKalbi.NasabMacad,Multiple OpenITI digital versions of one work,0204IbnKalbi.NasabMacad.JK010486-ara1 | 0204IbnKalbi.NasabMacad.Shamela0028172-ara1,2
openiti:0204Shafici.AhkamQuran,0204Shafici.AhkamQuran,Multiple OpenITI digital versions of one work,0204Shafici.AhkamQuran.JK000439-ara1 | 0204Shafici.AhkamQuran.Shia002463Vols-ara1,2
openiti:0204Shafici.Diwan,0204Shafici.Diwan,Multiple OpenITI digital versions of one work,0204Shafici.Diwan.JK007599-ara1 | 0204Shafici.Diwan.ShamAY0037916-ara1 | 0204Shafici.Diwan.ShamAY0037917-ara1,3
openiti:0204Shafici.IkhtilafHadith,0204Shafici.IkhtilafHadith,Multiple OpenITI digital versions of one work,0204Shafici.IkhtilafHadith.JK000560-ara1 | 0204Shafici.IkhtilafHadith.ShamAY0034043-ara1 | 0204Shafici.IkhtilafHadith.Shamela0009348-ara1 | 0204Shafici.IkhtilafHadith.Shia001705-ara1,4
openiti:0204Shafici.JimacCilm,0204Shafici.JimacCilm,Multiple OpenITI digital versions of one work,0204Shafici.JimacCilm.JK000249-ara1 | 0204Shafici.JimacCilm.ShamAY0033951-ara1 | 0204Shafici.JimacCilm.Shamela0003197-ara1,3
openiti:0204Shafici.Musnad,0204Shafici.Musnad,Multiple OpenITI digital versions of one work,0204Shafici.Musnad.JK000494-ara1 | 0204Shafici.Musnad.Shamela0009344-ara1 | 0204Shafici.Musnad.Shamela0009615-ara1 | 0204Shafici.Musnad.Shamela0021495-ara1 | 0204Shafici.Musnad.Shia001706-ara1,5
openiti:0204Shafici.Risala,0204Shafici.Risala,Multiple OpenITI digital versions of one work,0204Shafici.Risala.JK000143-ara1 | 0204Shafici.Risala.LAL2013020402-ara2 | 0204Shafici.Risala.ShamAY0034203-ara1 | 0204Shafici.Risala.Shamela0008180-ara1 | 0204Shafici.Risala.Shia000819-ara1,5
openiti:0204Shafici.TafsirShafici,0204Shafici.TafsirShafici,Multiple OpenITI digital versions of one work,0204Shafici.TafsirShafici.ShamAY0034050-ara1 | 0204Shafici.TafsirShafici.Shamela0009182-ara1,2
openiti:0204Shafici.Umm,0204Shafici.Umm,Multiple OpenITI digital versions of one work,0204Shafici.Umm.JK000147-ara1 | 0204Shafici.Umm.ShamAY0034255-ara1 | 0204Shafici.Umm.Shamela0001655-ara1 | 0204Shafici.Umm.Shia000820Vols-ara1,4
openiti:0206AbuCamrShaybani.Jim,0206AbuCamrShaybani.Jim,Multiple OpenITI digital versions of one work,0206AbuCamrShaybani.Jim.JK010107-ara1 | 0206AbuCamrShaybani.Jim.Shamela0007302-ara1,2
openiti:0206AbuMuhammadQutrub.Azmina,0206AbuMuhammadQutrub.Azmina,Multiple OpenITI digital versions of one work,0206AbuMuhammadQutrub.Azmina.JK006956-ara1 | 0206AbuMuhammadQutrub.Azmina.Shamela0007048-ara1,2
openiti:0207Waqidi.FutuhSham,0207Waqidi.FutuhSham,Multiple OpenITI digital versions of one work,0207Waqidi.FutuhSham.JK000407-ara1 | 0207Waqidi.FutuhSham.Kraken220414225448-ara1 | 0207Waqidi.FutuhSham.Shamela0012045-ara1 | 0207Waqidi.FutuhSham.Shia003455Vols-ara1,4
openiti:0207Waqidi.Maghazi,0207Waqidi.Maghazi,Multiple OpenITI digital versions of one work,0207Waqidi.Maghazi.JK009232-ara1 | 0207Waqidi.Maghazi.Masaha003023Vols-ara1 | 0207Waqidi.Maghazi.Shamela0023680-ara1,3
openiti:0209AbuCaliAshyabBaghdadi.JuzAshyab,0209AbuCaliAshyabBaghdadi.JuzAshyab,Multiple OpenITI digital versions of one work,0209AbuCaliAshyabBaghdadi.JuzAshyab.JK000490-ara1 | 0209AbuCaliAshyabBaghdadi.JuzAshyab.Shamela0025783-ara1 | 0209AbuCaliAshyabBaghdadi.JuzAshyab.Shia001886-ara1,3
openiti:0209AbuCubayda.Dibaj,0209AbuCubayda.Dibaj,Multiple OpenITI digital versions of one work,0209AbuCubayda.Dibaj.JK010636-ara1 | 0209AbuCubayda.Dibaj.Shamela0000636-ara1,2
openiti:0209AbuCubayda.Khayl,0209AbuCubayda.Khayl,Multiple OpenITI digital versions of one work,0209AbuCubayda.Khayl.JK010790-ara1 | 0209AbuCubayda.Khayl.Shamela0000790-ara1,2
openiti:0209AbuCubayda.MajazQuran,0209AbuCubayda.MajazQuran,Multiple OpenITI digital versions of one work,0209AbuCubayda.MajazQuran.JK010146-ara1 | 0209AbuCubayda.MajazQuran.Shamela0023630-ara1,2
openiti:0210CulayyaBintMahdi.Diwan,0210CulayyaBintMahdi.Diwan,Multiple OpenITI digital versions of one work,0210CulayyaBintMahdi.Diwan.JK007624-ara1 | 0210CulayyaBintMahdi.Diwan.ShamAY0037900-ara1,2
openiti:0211AbuCatahiya.Diwan,0211AbuCatahiya.Diwan,Multiple OpenITI digital versions of one work,0211AbuCatahiya.Diwan.JK007579-ara1 | 0211AbuCatahiya.Diwan.ShamAY0037815-ara1,2
openiti:0211CabdRazzaqSancani.AmaliFiAthar,0211CabdRazzaqSancani.AmaliFiAthar,Multiple OpenITI digital versions of one work,0211CabdRazzaqSancani.AmaliFiAthar.JK000687-ara1 | 0211CabdRazzaqSancani.AmaliFiAthar.Shamela0025782-ara1,2
openiti:0211CabdRazzaqSancani.Musannaf,0211CabdRazzaqSancani.Musannaf,Multiple OpenITI digital versions of one work,0211CabdRazzaqSancani.Musannaf.JK000785-ara1 | 0211CabdRazzaqSancani.Musannaf.ShamAY0038048-ara1 | 0211CabdRazzaqSancani.Musannaf.Shamela0013174-ara1 | 0211CabdRazzaqSancani.Musannaf.Shia001887Vols-ara1,4
openiti:0211CabdRazzaqSancani.Tafsir,0211CabdRazzaqSancani.Tafsir,Multiple OpenITI digital versions of one work,0211CabdRazzaqSancani.Tafsir.JK000435-ara1 | 0211CabdRazzaqSancani.Tafsir.Shamela0021791-ara1 | 0211CabdRazzaqSancani.Tafsir.Shia002465Vols-ara1 | 0211CabdRazzaqSancani.Tafsir.Tafsir02101-ara1,4
openiti:0212NasrIbnMuzahim.WaqcatSiffin,0212NasrIbnMuzahim.WaqcatSiffin,Multiple OpenITI digital versions of one work,0212NasrIbnMuzahim.WaqcatSiffin.JK010937-ara1 | 0212NasrIbnMuzahim.WaqcatSiffin.Rafed0000401-ara1 | 0212NasrIbnMuzahim.WaqcatSiffin.ShamAY0033834-ara1 | 0212NasrIbnMuzahim.WaqcatSiffin.Shia003666-ara1,4
openiti:0213IbnHisham.SiraNabawiyya,0213IbnHisham.SiraNabawiyya,Multiple OpenITI digital versions of one work,0213IbnHisham.SiraNabawiyya.JK000797-ara1 | 0213IbnHisham.SiraNabawiyya.Masaha003361Vols-ara1 | 0213IbnHisham.SiraNabawiyya.ShamAY0034440-ara1 | 0213IbnHisham.SiraNabawiyya.Shamela0007450-ara1 | 0213IbnHisham.SiraNabawiyya.Shamela0023833-ara1 | 0213IbnHisham.SiraNabawiyya.Shia003667Vols-ara1,6
openiti:0213IbnJabalaShacir.Diwan,0213IbnJabalaShacir.Diwan,Multiple OpenITI digital versions of one work,0213IbnJabalaShacir.Diwan.JK007622-ara1 | 0213IbnJabalaShacir.Diwan.ShamAY0037898-ara1,2
openiti:0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz,0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz,Multiple OpenITI digital versions of one work,0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz.JK001206-ara1 | 0214IbnCabdHakamMisri.SiratCumarIbnCabdCaziz.Shamela0006656-ara1,2
openiti:0215AkhfashAwsat.Qawafi,0215AkhfashAwsat.Qawafi,Multiple OpenITI digital versions of one work,0215AkhfashAwsat.Qawafi.JK010737-ara1 | 0215AkhfashAwsat.Qawafi.Shamela0000737-ara1,2
openiti:0215IbnCabdAllahAnsari.HadithAnsari,0215IbnCabdAllahAnsari.HadithAnsari,Multiple OpenITI digital versions of one work,0215IbnCabdAllahAnsari.HadithAnsari.JK009193-ara1 | 0215IbnCabdAllahAnsari.HadithAnsari.ShamAY0033686-ara1 | 0215IbnCabdAllahAnsari.HadithAnsari.Shamela0013110-ara1,3
openiti:0215IbnHazimBahili.Diwan,0215IbnHazimBahili.Diwan,Multiple OpenITI digital versions of one work,0215IbnHazimBahili.Diwan.JK007628-ara1 | 0215IbnHazimBahili.Diwan.ShamAY0037856-ara1,2
openiti:0216IbnQuraybAsmaci.Asmaciyyat,0216IbnQuraybAsmaci.Asmaciyyat,Multiple OpenITI digital versions of one work,0216IbnQuraybAsmaci.Asmaciyyat.JK009199-ara1 | 0216IbnQuraybAsmaci.Asmaciyyat.Shamela0006905-ara1,2
openiti:0216IbnQuraybAsmaci.FuhulatShucara,0216IbnQuraybAsmaci.FuhulatShucara,Multiple OpenITI digital versions of one work,0216IbnQuraybAsmaci.FuhulatShucara.ShamAY0034501-ara1 | 0216IbnQuraybAsmaci.FuhulatShucara.Shamela0001597-ara1,2
openiti:0216IbnQuraybAsmaci.Sha,0216IbnQuraybAsmaci.Sha,Multiple OpenITI digital versions of one work,0216IbnQuraybAsmaci.Sha.JK009217-ara1 | 0216IbnQuraybAsmaci.Sha.Shamela0008826-ara1,2
openiti:0218CabdAclaGhassani.Nuskha,0218CabdAclaGhassani.Nuskha,Multiple OpenITI digital versions of one work,0218CabdAclaGhassani.Nuskha.JK000601-ara1 | 0218CabdAclaGhassani.Nuskha.Shamela0013185-ara1,2
openiti:0219AbuNucaymIbnDukayn.Salat,0219AbuNucaymIbnDukayn.Salat,Multiple OpenITI digital versions of one work,0219AbuNucaymIbnDukayn.Salat.JK009197-ara1 | 0219AbuNucaymIbnDukayn.Salat.Shamela0009644-ara1,2
openiti:0219IbnZubayrHumaydi.Musnad,0219IbnZubayrHumaydi.Musnad,Multiple OpenITI digital versions of one work,0219IbnZubayrHumaydi.Musnad.JK000473-ara1 | 0219IbnZubayrHumaydi.Musnad.ShamAY0033965-ara1 | 0219IbnZubayrHumaydi.Musnad.Shamela0008493-ara1 | 0219IbnZubayrHumaydi.Musnad.Shia001898Vols-ara1,4
openiti:0220AbuJacfarIskafi.MicyarWaMuwazana,0220AbuJacfarIskafi.MicyarWaMuwazana,Multiple OpenITI digital versions of one work,0220AbuJacfarIskafi.MicyarWaMuwazana.Masaha002874-ara1 | 0220AbuJacfarIskafi.MicyarWaMuwazana.Shia001900-ara1,2
openiti:0222IbnBakkarDabi.AkhbarWafidat,0222IbnBakkarDabi.AkhbarWafidat,Multiple OpenITI digital versions of one work,0222IbnBakkarDabi.AkhbarWafidat.JK001280-ara1 | 0222IbnBakkarDabi.AkhbarWafidat.Shamela0006717-ara1,2
openiti:0222IbnBakkarDabi.AkhbarWafidin,0222IbnBakkarDabi.AkhbarWafidin,Multiple OpenITI digital versions of one work,0222IbnBakkarDabi.AkhbarWafidin.JK001281-ara1 | 0222IbnBakkarDabi.AkhbarWafidin.Shamela0006718-ara1,2
openiti:0224QasimIbnSallam.Amthal,0224QasimIbnSallam.Amthal,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.Amthal.JK010765-ara1 | 0224QasimIbnSallam.Amthal.Shamela0000135-ara1,2
openiti:0224QasimIbnSallam.Amwal,0224QasimIbnSallam.Amwal,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.Amwal.JK006800-ara1 | 0224QasimIbnSallam.Amwal.ShamAY0034007-ara1 | 0224QasimIbnSallam.Amwal.Shamela0012999-ara1,3
openiti:0224QasimIbnSallam.FadailQuran,0224QasimIbnSallam.FadailQuran,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.FadailQuran.JK011565-ara1 | 0224QasimIbnSallam.FadailQuran.Shamela0012524-ara1,2
openiti:0224QasimIbnSallam.GharibHadith,0224QasimIbnSallam.GharibHadith,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.GharibHadith.JK000718-ara1 | 0224QasimIbnSallam.GharibHadith.Sham19Y0032196-ara1 | 0224QasimIbnSallam.GharibHadith.Shamela0001309-ara1 | 0224QasimIbnSallam.GharibHadith.Shia003895Vols-ara1,4
openiti:0224QasimIbnSallam.Iman,0224QasimIbnSallam.Iman,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.Iman.JK010286-ara1 | 0224QasimIbnSallam.Iman.Shamela0010638-ara1 | 0224QasimIbnSallam.Iman.Shamela0011316-ara1,3
openiti:0224QasimIbnSallam.NasikhWaMansukh,0224QasimIbnSallam.NasikhWaMansukh,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.NasikhWaMansukh.JK011442-ara1 | 0224QasimIbnSallam.NasikhWaMansukh.Shamela0012523-ara1 | 0224QasimIbnSallam.NasikhWaMansukh.Shamela0037834-ara1,3
openiti:0224QasimIbnSallam.Silah,0224QasimIbnSallam.Silah,Multiple OpenITI digital versions of one work,0224QasimIbnSallam.Silah.JK006959-ara1 | 0224QasimIbnSallam.Silah.Shamela0007052-ara1,2
openiti:0225PseudoIbnMuqaffac.AdabSaghir,0225PseudoIbnMuqaffac.AdabSaghir,Multiple OpenITI digital versions of one work,0225PseudoIbnMuqaffac.AdabSaghir.Shamela0007528BK1-ara1 | 0225PseudoIbnMuqaffac.AdabSaghir.Shamela0037540-ara1,2
openiti:0227IbnMansurKhurasani.Sunan,0227IbnMansurKhurasani.Sunan,Multiple OpenITI digital versions of one work,0227IbnMansurKhurasani.Sunan.JK001473-ara1 | 0227IbnMansurKhurasani.Sunan.ShamAY0033972-ara1 | 0227IbnMansurKhurasani.Sunan.ShamAY0038067-ara1 | 0227IbnMansurKhurasani.Sunan.Shamela0013122-ara1,4
openiti:0227IbnMansurKhurasani.TafsirMinSunanSacid,0227IbnMansurKhurasani.TafsirMinSunanSacid,Multiple OpenITI digital versions of one work,0227IbnMansurKhurasani.TafsirMinSunanSacid.JK000784-ara1 | 0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0001254-ara1 | 0227IbnMansurKhurasani.TafsirMinSunanSacid.Shamela0013008-ara1,3
openiti:0228IbnHammadKhuzaci.Fitan,0228IbnHammadKhuzaci.Fitan,Multiple OpenITI digital versions of one work,0228IbnHammadKhuzaci.Fitan.JK000025-ara1 | 0228IbnHammadKhuzaci.Fitan.ShamAY0033953-ara1 | 0228IbnHammadKhuzaci.Fitan.Shamela0013047-ara1 | 0228IbnHammadKhuzaci.Fitan.Shia003470-ara1,4
openiti:0230CaliIbnJacd.Musnad,0230CaliIbnJacd.Musnad,Multiple OpenITI digital versions of one work,0230CaliIbnJacd.Musnad.JK000487-ara1 | 0230CaliIbnJacd.Musnad.ShamAY0038024-ara1 | 0230CaliIbnJacd.Musnad.Shamela0004407-ara1 | 0230CaliIbnJacd.Musnad.Shia001901-ara1,4
openiti:0230IbnSacd.TabaqatKubra,0230IbnSacd.TabaqatKubra,Multiple OpenITI digital versions of one work,0230IbnSacd.TabaqatKubra.JK000530-ara2 | 0230IbnSacd.TabaqatKubra.JK000744-ara5 | 0230IbnSacd.TabaqatKubra.ShamAY0034595-ara1 | 0230IbnSacd.TabaqatKubra.ShamAY0035884-ara1 | 0230IbnSacd.TabaqatKubra.Shamela0001686-ara1 | 0230IbnSacd.TabaqatKubra.Shamela0001689-ara4 | 0230IbnSacd.TabaqatKubra.Shamela0007666-ara5 | 0230IbnSacd.TabaqatKubra.Shamela0009351-ara2 | 0230IbnSacd.TabaqatKubra.Shamela0009352-ara5 | 0230IbnSacd.TabaqatKubra.Shamela0012416-ara3 | 0230IbnSacd.TabaqatKubra.Shia003044Vols-ara2,11
openiti:0231AbuTamam.Diwan,0231AbuTamam.Diwan,Multiple OpenITI digital versions of one work,0231AbuTamam.Diwan.JK007583-ara1 | 0231AbuTamam.Diwan.ShamAY0037821-ara1,2
openiti:0231IbnSallamJumahi.TabaqatFuhulShucara,0231IbnSallamJumahi.TabaqatFuhulShucara,Multiple OpenITI digital versions of one work,0231IbnSallamJumahi.TabaqatFuhulShucara.JK001296-ara1 | 0231IbnSallamJumahi.TabaqatFuhulShucara.Shamela0006738-ara1,2
openiti:0231IbnZiyadAcrabi.AsmaKhayl,0231IbnZiyadAcrabi.AsmaKhayl,Multiple OpenITI digital versions of one work,0231IbnZiyadAcrabi.AsmaKhayl.JK010643-ara1 | 0231IbnZiyadAcrabi.AsmaKhayl.Shamela0000770-ara1,2
openiti:0233YahyaIbnMacin.HadithYahya,0233YahyaIbnMacin.HadithYahya,Multiple OpenITI digital versions of one work,0233YahyaIbnMacin.HadithYahya.JK001484-ara1 | 0233YahyaIbnMacin.HadithYahya.Shamela0009294-ara1 | 0233YahyaIbnMacin.HadithYahya.Shamela0011037-ara1,3
openiti:0233YahyaIbnMacin.MinKalamFiRijal,0233YahyaIbnMacin.MinKalamFiRijal,Multiple OpenITI digital versions of one work,0233YahyaIbnMacin.MinKalamFiRijal.JK000716-ara1 | 0233YahyaIbnMacin.MinKalamFiRijal.Shamela0005954-ara1,2
openiti:0233YahyaIbnMacin.SualatIbnJunayd,0233YahyaIbnMacin.SualatIbnJunayd,Multiple OpenITI digital versions of one work,0233YahyaIbnMacin.SualatIbnJunayd.ShamAY0034156-ara1 | 0233YahyaIbnMacin.SualatIbnJunayd.Shamela0012698-ara1,2
openiti:0234AbuKhaythamaNisai.Cilm,0234AbuKhaythamaNisai.Cilm,Multiple OpenITI digital versions of one work,0234AbuKhaythamaNisai.Cilm.JK000493-ara1 | 0234AbuKhaythamaNisai.Cilm.Shamela0007777-ara1 | 0234AbuKhaythamaNisai.Cilm.Shia001903-ara1,3
openiti:0234CaliIbnMadini.Cilal,0234CaliIbnMadini.Cilal,Multiple OpenITI digital versions of one work,0234CaliIbnMadini.Cilal.JK000708-ara1 | 0234CaliIbnMadini.Cilal.ShamAY0034150-ara1 | 0234CaliIbnMadini.Cilal.Shamela0006038-ara1,3
openiti:0234CaliIbnMadini.SualatIbnAbiShayba,0234CaliIbnMadini.SualatIbnAbiShayba,Multiple OpenITI digital versions of one work,0234CaliIbnMadini.SualatIbnAbiShayba.JK000655-ara1 | 0234CaliIbnMadini.SualatIbnAbiShayba.Shamela0005947-ara1 | 0234CaliIbnMadini.SualatIbnAbiShayba.Shia001902-ara1,3
openiti:0234CaliIbnMadini.TasmiyatManRuwiya,0234CaliIbnMadini.TasmiyatManRuwiya,Multiple OpenITI digital versions of one work,0234CaliIbnMadini.TasmiyatManRuwiya.JK000504-ara1 | 0234CaliIbnMadini.TasmiyatManRuwiya.Shamela0005893-ara1,2
openiti:0235DikJinn.Diwan,0235DikJinn.Diwan,Multiple OpenITI digital versions of one work,0235DikJinn.Diwan.JK007616-ara1 | 0235DikJinn.Diwan.ShamAY0037948-ara1,2
openiti:0235IbnAbiShayba.Adab,0235IbnAbiShayba.Adab,Multiple OpenITI digital versions of one work,0235IbnAbiShayba.Adab.JK009175-ara1 | 0235IbnAbiShayba.Adab.Shamela0000638-ara1,2
openiti:0235IbnAbiShayba.Musannaf,0235IbnAbiShayba.Musannaf,Multiple OpenITI digital versions of one work,0235IbnAbiShayba.Musannaf.JK000786-ara1 | 0235IbnAbiShayba.Musannaf.ShamAY0033931-ara1 | 0235IbnAbiShayba.Musannaf.ShamAY0033966-ara1 | 0235IbnAbiShayba.Musannaf.ShamAY0033967-ara1 | 0235IbnAbiShayba.Musannaf.Shamela0009944-ara1 | 0235IbnAbiShayba.Musannaf.Shia001904Vols-ara1,6
openiti:0235IbnAbiShayba.Musnad,0235IbnAbiShayba.Musnad,Multiple OpenITI digital versions of one work,0235IbnAbiShayba.Musnad.JK007049-ara1 | 0235IbnAbiShayba.Musnad.Shamela0013155-ara1,2
openiti:0235IbnYunusBaghdadi.Qada,0235IbnYunusBaghdadi.Qada,Multiple OpenITI digital versions of one work,0235IbnYunusBaghdadi.Qada.JK011413-ara1 | 0235IbnYunusBaghdadi.Qada.Shamela0008219-ara1,2
openiti:0236AbuCabdAllahZubayri.NasabQuraysh,0236AbuCabdAllahZubayri.NasabQuraysh,Multiple OpenITI digital versions of one work,0236AbuCabdAllahZubayri.NasabQuraysh.JK009223-ara1 | 0236AbuCabdAllahZubayri.NasabQuraysh.Shamela0002922-ara1,2
openiti:0238IbnHabibQurtubi.MukhtasarFiTibb,0238IbnHabibQurtubi.MukhtasarFiTibb,Multiple OpenITI digital versions of one work,0238IbnHabibQurtubi.MukhtasarFiTibb.JK007013-ara1 | 0238IbnHabibQurtubi.MukhtasarFiTibb.Shamela0010705-ara1,2
openiti:0238IbnRahawayh.Musnad,0238IbnRahawayh.Musnad,Multiple OpenITI digital versions of one work,0238IbnRahawayh.Musnad.JK000479-ara1 | 0238IbnRahawayh.Musnad.Shamela0001423-ara1 | 0238IbnRahawayh.Musnad.Shamela0013159-ara1 | 0238IbnRahawayh.Musnad.Shia001913Vols-ara1,4
